"","Loc","feature_type"
"38311","ENA|OLKM01001225|OLKM01001225.1 90505","Intron"
"38312","ENA|OLKM01001225|OLKM01001225.1 90530","Intron"
"38313","ENA|OLKM01001225|OLKM01001225.1 90548","Intron"
"38314","ENA|OLKM01001225|OLKM01001225.1 90583","CDS"
"38315","ENA|OLKM01001225|OLKM01001225.1 95997","UTR3"
"38316","ENA|OLKM01001225|OLKM01001225.1 96014","UTR3"
"38317","ENA|OLKM01001225|OLKM01001225.1 96020","UTR3"
"38318","ENA|OLKM01001225|OLKM01001225.1 96800","Intron"
"38319","ENA|OLKM01001225|OLKM01001225.1 96835","Intron"
"38320","ENA|OLKM01001225|OLKM01001225.1 99275","Other"
"38321","ENA|OLKM01001225|OLKM01001225.1 99669","Other"
"38322","ENA|OLKM01001225|OLKM01001225.1 103867","Intron"
"38323","ENA|OLKM01001225|OLKM01001225.1 104420","Intron"
"38324","ENA|OLKM01001225|OLKM01001225.1 115323","Intron"
"38325","ENA|OLKM01001225|OLKM01001225.1 115347","Intron"
"38326","ENA|OLKM01001225|OLKM01001225.1 115367","Intron"
"38327","ENA|OLKM01001225|OLKM01001225.1 118613","Intron"
"38328","ENA|OLKM01001225|OLKM01001225.1 118652","CDS"
"38329","ENA|OLKM01001225|OLKM01001225.1 122119","Intron"
"38330","ENA|OLKM01001225|OLKM01001225.1 131141","CDS"
"38331","ENA|OLKM01001225|OLKM01001225.1 138626","Intron"
"38332","ENA|OLKM01001225|OLKM01001225.1 140578","Intron"
"38333","ENA|OLKM01001225|OLKM01001225.1 147548","Intron"
"38334","ENA|OLKM01001225|OLKM01001225.1 148006","CDS"
"38335","ENA|OLKM01001225|OLKM01001225.1 150007","Intron"
"38336","ENA|OLKM01001226|OLKM01001226.1 722","Other"
"38337","ENA|OLKM01001226|OLKM01001226.1 8578","UTR3"
"38338","ENA|OLKM01001226|OLKM01001226.1 8606","UTR3"
"38339","ENA|OLKM01001226|OLKM01001226.1 8610","UTR3"
"38340","ENA|OLKM01001226|OLKM01001226.1 8633","UTR3"
"38341","ENA|OLKM01001226|OLKM01001226.1 25904","Intron"
"38342","ENA|OLKM01001226|OLKM01001226.1 73443","Intron"
"38343","ENA|OLKM01001226|OLKM01001226.1 146017","Intron"
"38344","ENA|OLKM01001226|OLKM01001226.1 153650","Other"
"38345","ENA|OLKM01001227|OLKM01001227.1 11372","Other"
"38346","ENA|OLKM01001227|OLKM01001227.1 60788","Terminator"
"38347","ENA|OLKM01001227|OLKM01001227.1 75524","CDS"
"38348","ENA|OLKM01001227|OLKM01001227.1 135484","Intron"
"38349","ENA|OLKM01001228|OLKM01001228.1 4353","Other"
"38350","ENA|OLKM01001228|OLKM01001228.1 12741","Other"
"38351","ENA|OLKM01001228|OLKM01001228.1 22720","Other"
"38352","ENA|OLKM01001228|OLKM01001228.1 22729","Other"
"38353","ENA|OLKM01001228|OLKM01001228.1 31010","CDS"
"38354","ENA|OLKM01001228|OLKM01001228.1 34404","Other"
"38355","ENA|OLKM01001228|OLKM01001228.1 34423","Other"
"38356","ENA|OLKM01001228|OLKM01001228.1 34430","Other"
"38357","ENA|OLKM01001228|OLKM01001228.1 53530","Other"
"38358","ENA|OLKM01001228|OLKM01001228.1 54112","Other"
"38359","ENA|OLKM01001228|OLKM01001228.1 63671","CDS"
"38360","ENA|OLKM01001228|OLKM01001228.1 70135","CDS"
"38361","ENA|OLKM01001228|OLKM01001228.1 70476","Intron"
"38362","ENA|OLKM01001228|OLKM01001228.1 113624","Intron"
"38363","ENA|OLKM01001228|OLKM01001228.1 125257","Intron"
"38364","ENA|OLKM01001228|OLKM01001228.1 125383","Intron"
"38365","ENA|OLKM01001229|OLKM01001229.1 13883","CDS"
"38366","ENA|OLKM01001229|OLKM01001229.1 42497","Other"
"38367","ENA|OLKM01001229|OLKM01001229.1 42533","Other"
"38368","ENA|OLKM01001229|OLKM01001229.1 46698","CDS"
"38369","ENA|OLKM01001229|OLKM01001229.1 46710","CDS"
"38370","ENA|OLKM01001229|OLKM01001229.1 48669","Other"
"38371","ENA|OLKM01001229|OLKM01001229.1 65692","CDS"
"38372","ENA|OLKM01001229|OLKM01001229.1 73794","Intron"
"38373","ENA|OLKM01001229|OLKM01001229.1 74127","Intron"
"38374","ENA|OLKM01001229|OLKM01001229.1 74223","Intron"
"38375","ENA|OLKM01001229|OLKM01001229.1 74225","Intron"
"38376","ENA|OLKM01001229|OLKM01001229.1 74277","Intron"
"38377","ENA|OLKM01001229|OLKM01001229.1 87399","Intron"
"38378","ENA|OLKM01001229|OLKM01001229.1 87742","Intron"
"38379","ENA|OLKM01001229|OLKM01001229.1 103338","Intron"
"38380","ENA|OLKM01001229|OLKM01001229.1 133777","Intron"
"38381","ENA|OLKM01001230|OLKM01001230.1 5536","Intron"
"38382","ENA|OLKM01001230|OLKM01001230.1 14298","Other"
"38383","ENA|OLKM01001230|OLKM01001230.1 66124","Intron"
"38384","ENA|OLKM01001230|OLKM01001230.1 73910","Intron"
"38385","ENA|OLKM01001231|OLKM01001231.1 9338","Intron"
"38386","ENA|OLKM01001231|OLKM01001231.1 9673","Intron"
"38387","ENA|OLKM01001231|OLKM01001231.1 20038","Intron"
"38388","ENA|OLKM01001231|OLKM01001231.1 26185","CDS"
"38389","ENA|OLKM01001231|OLKM01001231.1 31417","Intron"
"38390","ENA|OLKM01001231|OLKM01001231.1 53303","Intron"
"38391","ENA|OLKM01001231|OLKM01001231.1 53310","Intron"
"38392","ENA|OLKM01001231|OLKM01001231.1 53323","Intron"
"38393","ENA|OLKM01001231|OLKM01001231.1 56616","Intron"
"38394","ENA|OLKM01001231|OLKM01001231.1 62838","Intron"
"38395","ENA|OLKM01001231|OLKM01001231.1 89855","Other"
"38396","ENA|OLKM01001231|OLKM01001231.1 97144","CDS"
"38397","ENA|OLKM01001231|OLKM01001231.1 105235","Other"
"38398","ENA|OLKM01001231|OLKM01001231.1 105409","Other"
"38399","ENA|OLKM01001231|OLKM01001231.1 105429","Other"
"38400","ENA|OLKM01001231|OLKM01001231.1 107658","Other"
"38401","ENA|OLKM01001231|OLKM01001231.1 108178","Other"
"38402","ENA|OLKM01001232|OLKM01001232.1 9974","Intron"
"38403","ENA|OLKM01001232|OLKM01001232.1 32083","Intron"
"38404","ENA|OLKM01001232|OLKM01001232.1 69876","CDS"
"38405","ENA|OLKM01001232|OLKM01001232.1 69930","Intron"
"38406","ENA|OLKM01001232|OLKM01001232.1 70030","Intron"
"38407","ENA|OLKM01001232|OLKM01001232.1 74863","Intron"
"38408","ENA|OLKM01001232|OLKM01001232.1 79608","CDS"
"38409","ENA|OLKM01001232|OLKM01001232.1 129539","Other"
"38410","ENA|OLKM01001233|OLKM01001233.1 45015","Promoter"
"38411","ENA|OLKM01001233|OLKM01001233.1 45135","CDS"
"38412","ENA|OLKM01001233|OLKM01001233.1 45315","CDS"
"38413","ENA|OLKM01001233|OLKM01001233.1 61118","CDS"
"38414","ENA|OLKM01001233|OLKM01001233.1 71631","Other"
"38415","ENA|OLKM01001233|OLKM01001233.1 98807","CDS"
"38416","ENA|OLKM01001233|OLKM01001233.1 103542","Intron"
"38417","ENA|OLKM01001233|OLKM01001233.1 103567","Intron"
"38418","ENA|OLKM01001233|OLKM01001233.1 107020","CDS"
"38419","ENA|OLKM01001233|OLKM01001233.1 107216","Terminator"
"38420","ENA|OLKM01001233|OLKM01001233.1 108358","Other"
"38421","ENA|OLKM01001233|OLKM01001233.1 108400","Other"
"38422","ENA|OLKM01001233|OLKM01001233.1 111681","Other"
"38423","ENA|OLKM01001233|OLKM01001233.1 112398","CDS"
"38424","ENA|OLKM01001233|OLKM01001233.1 154925","CDS"
"38425","ENA|OLKM01001234|OLKM01001234.1 22995","CDS"
"38426","ENA|OLKM01001234|OLKM01001234.1 79054","Intron"
"38427","ENA|OLKM01001234|OLKM01001234.1 93679","Intron"
"38428","ENA|OLKM01001234|OLKM01001234.1 106098","UTR5"
"38429","ENA|OLKM01001234|OLKM01001234.1 106109","UTR5"
"38430","ENA|OLKM01001234|OLKM01001234.1 111675","CDS"
"38431","ENA|OLKM01001234|OLKM01001234.1 111800","Intron"
"38432","ENA|OLKM01001234|OLKM01001234.1 112005","CDS"
"38433","ENA|OLKM01001234|OLKM01001234.1 112033","CDS"
"38434","ENA|OLKM01001234|OLKM01001234.1 127616","CDS"
"38435","ENA|OLKM01001234|OLKM01001234.1 145870","Intron"
"38436","ENA|OLKM01001234|OLKM01001234.1 154042","Other"
"38437","ENA|OLKM01001235|OLKM01001235.1 1555","CDS"
"38438","ENA|OLKM01001235|OLKM01001235.1 1573","CDS"
"38439","ENA|OLKM01001235|OLKM01001235.1 1582","Intron"
"38440","ENA|OLKM01001235|OLKM01001235.1 1625","Intron"
"38441","ENA|OLKM01001235|OLKM01001235.1 1653","Intron"
"38442","ENA|OLKM01001235|OLKM01001235.1 4032","Intron"
"38443","ENA|OLKM01001235|OLKM01001235.1 4715","Intron"
"38444","ENA|OLKM01001235|OLKM01001235.1 4720","Intron"
"38445","ENA|OLKM01001235|OLKM01001235.1 4794","Intron"
"38446","ENA|OLKM01001235|OLKM01001235.1 11473","Intron"
"38447","ENA|OLKM01001235|OLKM01001235.1 41699","Other"
"38448","ENA|OLKM01001235|OLKM01001235.1 47686","Other"
"38449","ENA|OLKM01001235|OLKM01001235.1 49813","CDS"
"38450","ENA|OLKM01001235|OLKM01001235.1 144080","Intron"
"38451","ENA|OLKM01001236|OLKM01001236.1 14045","Intron"
"38452","ENA|OLKM01001236|OLKM01001236.1 61317","Intron"
"38453","ENA|OLKM01001236|OLKM01001236.1 61351","Intron"
"38454","ENA|OLKM01001236|OLKM01001236.1 66591","Intron"
"38455","ENA|OLKM01001236|OLKM01001236.1 68617","Intron"
"38456","ENA|OLKM01001236|OLKM01001236.1 91805","Other"
"38457","ENA|OLKM01001236|OLKM01001236.1 103768","Intron"
"38458","ENA|OLKM01001236|OLKM01001236.1 106253","Intron"
"38459","ENA|OLKM01001236|OLKM01001236.1 106272","CDS"
"38460","ENA|OLKM01001236|OLKM01001236.1 135460","Intron"
"38461","ENA|OLKM01001236|OLKM01001236.1 135491","Intron"
"38462","ENA|OLKM01001236|OLKM01001236.1 136697","Intron"
"38463","ENA|OLKM01001237|OLKM01001237.1 5648","Intron"
"38464","ENA|OLKM01001237|OLKM01001237.1 18018","Intron"
"38465","ENA|OLKM01001237|OLKM01001237.1 28015","Intron"
"38466","ENA|OLKM01001237|OLKM01001237.1 28034","Intron"
"38467","ENA|OLKM01001237|OLKM01001237.1 39725","Other"
"38468","ENA|OLKM01001237|OLKM01001237.1 39729","Other"
"38469","ENA|OLKM01001237|OLKM01001237.1 57663","CDS"
"38470","ENA|OLKM01001237|OLKM01001237.1 69738","CDS"
"38471","ENA|OLKM01001237|OLKM01001237.1 75232","Intron"
"38472","ENA|OLKM01001237|OLKM01001237.1 85067","Intron"
"38473","ENA|OLKM01001237|OLKM01001237.1 89083","Intron"
"38474","ENA|OLKM01001237|OLKM01001237.1 91786","Intron"
"38475","ENA|OLKM01001237|OLKM01001237.1 103534","UTR5"
"38476","ENA|OLKM01001237|OLKM01001237.1 105877","Intron"
"38477","ENA|OLKM01001237|OLKM01001237.1 106249","Intron"
"38478","ENA|OLKM01001237|OLKM01001237.1 106334","Intron"
"38479","ENA|OLKM01001237|OLKM01001237.1 107145","Intron"
"38480","ENA|OLKM01001237|OLKM01001237.1 112830","CDS"
"38481","ENA|OLKM01001237|OLKM01001237.1 129989","Other"
"38482","ENA|OLKM01001237|OLKM01001237.1 130266","Other"
"38483","ENA|OLKM01001237|OLKM01001237.1 135501","CDS"
"38484","ENA|OLKM01001237|OLKM01001237.1 139323","Intron"
"38485","ENA|OLKM01001237|OLKM01001237.1 139359","Intron"
"38486","ENA|OLKM01001237|OLKM01001237.1 139424","Intron"
"38487","ENA|OLKM01001237|OLKM01001237.1 140549","Intron"
"38488","ENA|OLKM01001237|OLKM01001237.1 140601","Intron"
"38489","ENA|OLKM01001237|OLKM01001237.1 140827","Intron"
"38490","ENA|OLKM01001237|OLKM01001237.1 142244","Intron"
"38491","ENA|OLKM01001237|OLKM01001237.1 142301","Intron"
"38492","ENA|OLKM01001237|OLKM01001237.1 151386","Intron"
"38493","ENA|OLKM01001237|OLKM01001237.1 152192","Intron"
"38494","ENA|OLKM01001238|OLKM01001238.1 17952","Intron"
"38495","ENA|OLKM01001238|OLKM01001238.1 58196","UTR3"
"38496","ENA|OLKM01001238|OLKM01001238.1 59212","CDS"
"38497","ENA|OLKM01001238|OLKM01001238.1 59945","Terminator"
"38498","ENA|OLKM01001238|OLKM01001238.1 88937","CDS"
"38499","ENA|OLKM01001238|OLKM01001238.1 89022","CDS"
"38500","ENA|OLKM01001238|OLKM01001238.1 89325","CDS"
"38501","ENA|OLKM01001238|OLKM01001238.1 89496","CDS"
"38502","ENA|OLKM01001238|OLKM01001238.1 89505","CDS"
"38503","ENA|OLKM01001238|OLKM01001238.1 89511","CDS"
"38504","ENA|OLKM01001238|OLKM01001238.1 89532","CDS"
"38505","ENA|OLKM01001238|OLKM01001238.1 89611","CDS"
"38506","ENA|OLKM01001238|OLKM01001238.1 89643","CDS"
"38507","ENA|OLKM01001238|OLKM01001238.1 89747","CDS"
"38508","ENA|OLKM01001238|OLKM01001238.1 89829","CDS"
"38509","ENA|OLKM01001238|OLKM01001238.1 99756","Intron"
"38510","ENA|OLKM01001238|OLKM01001238.1 101552","Intron"
"38511","ENA|OLKM01001238|OLKM01001238.1 109239","CDS"
"38512","ENA|OLKM01001238|OLKM01001238.1 109254","CDS"
"38513","ENA|OLKM01001238|OLKM01001238.1 109270","CDS"
"38514","ENA|OLKM01001238|OLKM01001238.1 110201","Promoter"
"38515","ENA|OLKM01001238|OLKM01001238.1 110213","Promoter"
"38516","ENA|OLKM01001239|OLKM01001239.1 83832","CDS"
"38517","ENA|OLKM01001239|OLKM01001239.1 83942","Intron"
"38518","ENA|OLKM01001240|OLKM01001240.1 61821","Intron"
"38519","ENA|OLKM01001240|OLKM01001240.1 68438","CDS"
"38520","ENA|OLKM01001240|OLKM01001240.1 68642","CDS"
"38521","ENA|OLKM01001240|OLKM01001240.1 81414","CDS"
"38522","ENA|OLKM01001240|OLKM01001240.1 110401","Intron"
"38523","ENA|OLKM01001240|OLKM01001240.1 112729","Intron"
"38524","ENA|OLKM01001240|OLKM01001240.1 112835","Intron"
"38525","ENA|OLKM01001240|OLKM01001240.1 112863","Intron"
"38526","ENA|OLKM01001240|OLKM01001240.1 122495","Intron"
"38527","ENA|OLKM01001240|OLKM01001240.1 123626","Intron"
"38528","ENA|OLKM01001240|OLKM01001240.1 144221","Intron"
"38529","ENA|OLKM01001240|OLKM01001240.1 147230","CDS"
"38530","ENA|OLKM01001241|OLKM01001241.1 42441","UTR3"
"38531","ENA|OLKM01001241|OLKM01001241.1 58765","Other"
"38532","ENA|OLKM01001241|OLKM01001241.1 67447","Intron"
"38533","ENA|OLKM01001241|OLKM01001241.1 79725","CDS"
"38534","ENA|OLKM01001241|OLKM01001241.1 90683","Other"
"38535","ENA|OLKM01001241|OLKM01001241.1 90686","Other"
"38536","ENA|OLKM01001241|OLKM01001241.1 90689","Other"
"38537","ENA|OLKM01001241|OLKM01001241.1 97409","Intron"
"38538","ENA|OLKM01001241|OLKM01001241.1 148791","Intron"
"38539","ENA|OLKM01001241|OLKM01001241.1 148805","Intron"
"38540","ENA|OLKM01001241|OLKM01001241.1 148830","Intron"
"38541","ENA|OLKM01001242|OLKM01001242.1 20525","Other"
"38542","ENA|OLKM01001242|OLKM01001242.1 26956","CDS"
"38543","ENA|OLKM01001242|OLKM01001242.1 27937","CDS"
"38544","ENA|OLKM01001242|OLKM01001242.1 31424","CDS"
"38545","ENA|OLKM01001242|OLKM01001242.1 58583","Intron"
"38546","ENA|OLKM01001242|OLKM01001242.1 58642","Intron"
"38547","ENA|OLKM01001242|OLKM01001242.1 59588","CDS"
"38548","ENA|OLKM01001242|OLKM01001242.1 59674","CDS"
"38549","ENA|OLKM01001242|OLKM01001242.1 68711","UTR3"
"38550","ENA|OLKM01001242|OLKM01001242.1 68726","UTR3"
"38551","ENA|OLKM01001242|OLKM01001242.1 68789","CDS"
"38552","ENA|OLKM01001242|OLKM01001242.1 76004","Other"
"38553","ENA|OLKM01001242|OLKM01001242.1 83097","CDS"
"38554","ENA|OLKM01001242|OLKM01001242.1 83124","CDS"
"38555","ENA|OLKM01001242|OLKM01001242.1 84514","Intron"
"38556","ENA|OLKM01001242|OLKM01001242.1 86489","Intron"
"38557","ENA|OLKM01001242|OLKM01001242.1 87486","Intron"
"38558","ENA|OLKM01001242|OLKM01001242.1 113892","Other"
"38559","ENA|OLKM01001243|OLKM01001243.1 6143","Intron"
"38560","ENA|OLKM01001243|OLKM01001243.1 19869","Intron"
"38561","ENA|OLKM01001243|OLKM01001243.1 48474","CDS"
"38562","ENA|OLKM01001243|OLKM01001243.1 57665","Other"
"38563","ENA|OLKM01001243|OLKM01001243.1 57674","Other"
"38564","ENA|OLKM01001243|OLKM01001243.1 59690","CDS"
"38565","ENA|OLKM01001243|OLKM01001243.1 61654","CDS"
"38566","ENA|OLKM01001243|OLKM01001243.1 62906","CDS"
"38567","ENA|OLKM01001243|OLKM01001243.1 113230","Other"
"38568","ENA|OLKM01001243|OLKM01001243.1 149059","CDS"
"38569","ENA|OLKM01001244|OLKM01001244.1 1621","CDS"
"38570","ENA|OLKM01001244|OLKM01001244.1 1629","CDS"
"38571","ENA|OLKM01001244|OLKM01001244.1 1738","Intron"
"38572","ENA|OLKM01001244|OLKM01001244.1 1743","Intron"
"38573","ENA|OLKM01001244|OLKM01001244.1 54655","Intron"
"38574","ENA|OLKM01001244|OLKM01001244.1 61019","CDS"
"38575","ENA|OLKM01001244|OLKM01001244.1 80462","CDS"
"38576","ENA|OLKM01001244|OLKM01001244.1 80665","CDS"
"38577","ENA|OLKM01001244|OLKM01001244.1 88054","CDS"
"38578","ENA|OLKM01001244|OLKM01001244.1 88232","CDS"
"38579","ENA|OLKM01001244|OLKM01001244.1 94538","Other"
"38580","ENA|OLKM01001244|OLKM01001244.1 97259","Other"
"38581","ENA|OLKM01001244|OLKM01001244.1 100265","Other"
"38582","ENA|OLKM01001244|OLKM01001244.1 105422","Intron"
"38583","ENA|OLKM01001244|OLKM01001244.1 110192","CDS"
"38584","ENA|OLKM01001244|OLKM01001244.1 112039","CDS"
"38585","ENA|OLKM01001244|OLKM01001244.1 112138","Intron"
"38586","ENA|OLKM01001244|OLKM01001244.1 112241","CDS"
"38587","ENA|OLKM01001244|OLKM01001244.1 116966","Intron"
"38588","ENA|OLKM01001244|OLKM01001244.1 129109","Promoter"
"38589","ENA|OLKM01001245|OLKM01001245.1 2049","Other"
"38590","ENA|OLKM01001245|OLKM01001245.1 2172","Other"
"38591","ENA|OLKM01001245|OLKM01001245.1 2301","Other"
"38592","ENA|OLKM01001245|OLKM01001245.1 4882","CDS"
"38593","ENA|OLKM01001245|OLKM01001245.1 4892","CDS"
"38594","ENA|OLKM01001245|OLKM01001245.1 5010","CDS"
"38595","ENA|OLKM01001245|OLKM01001245.1 5693","Intron"
"38596","ENA|OLKM01001245|OLKM01001245.1 6182","Intron"
"38597","ENA|OLKM01001245|OLKM01001245.1 6218","Intron"
"38598","ENA|OLKM01001245|OLKM01001245.1 6576","Intron"
"38599","ENA|OLKM01001245|OLKM01001245.1 6720","Intron"
"38600","ENA|OLKM01001245|OLKM01001245.1 6726","Intron"
"38601","ENA|OLKM01001245|OLKM01001245.1 49191","CDS"
"38602","ENA|OLKM01001245|OLKM01001245.1 51331","Intron"
"38603","ENA|OLKM01001245|OLKM01001245.1 52092","Intron"
"38604","ENA|OLKM01001245|OLKM01001245.1 80240","Intron"
"38605","ENA|OLKM01001245|OLKM01001245.1 85647","Intron"
"38606","ENA|OLKM01001245|OLKM01001245.1 85656","Intron"
"38607","ENA|OLKM01001245|OLKM01001245.1 125932","Intron"
"38608","ENA|OLKM01001245|OLKM01001245.1 126455","Intron"
"38609","ENA|OLKM01001245|OLKM01001245.1 139654","Other"
"38610","ENA|OLKM01001245|OLKM01001245.1 141564","Other"
"38611","ENA|OLKM01001245|OLKM01001245.1 141603","Other"
"38612","ENA|OLKM01001246|OLKM01001246.1 6826","UTR5"
"38613","ENA|OLKM01001246|OLKM01001246.1 8933","UTR5"
"38614","ENA|OLKM01001246|OLKM01001246.1 43497","CDS"
"38615","ENA|OLKM01001246|OLKM01001246.1 55967","CDS"
"38616","ENA|OLKM01001246|OLKM01001246.1 83162","CDS"
"38617","ENA|OLKM01001246|OLKM01001246.1 85190","Intron"
"38618","ENA|OLKM01001246|OLKM01001246.1 94053","CDS"
"38619","ENA|OLKM01001246|OLKM01001246.1 94106","CDS"
"38620","ENA|OLKM01001246|OLKM01001246.1 94641","CDS"
"38621","ENA|OLKM01001246|OLKM01001246.1 94991","CDS"
"38622","ENA|OLKM01001247|OLKM01001247.1 36664","CDS"
"38623","ENA|OLKM01001247|OLKM01001247.1 66987","Intron"
"38624","ENA|OLKM01001247|OLKM01001247.1 69569","Intron"
"38625","ENA|OLKM01001247|OLKM01001247.1 70280","Intron"
"38626","ENA|OLKM01001247|OLKM01001247.1 122058","Intron"
"38627","ENA|OLKM01001247|OLKM01001247.1 135866","Other"
"38628","ENA|OLKM01001248|OLKM01001248.1 22024","Intron"
"38629","ENA|OLKM01001248|OLKM01001248.1 33184","Other"
"38630","ENA|OLKM01001248|OLKM01001248.1 39295","Intron"
"38631","ENA|OLKM01001248|OLKM01001248.1 42716","Intron"
"38632","ENA|OLKM01001248|OLKM01001248.1 65995","Intron"
"38633","ENA|OLKM01001248|OLKM01001248.1 79333","Intron"
"38634","ENA|OLKM01001248|OLKM01001248.1 124016","CDS"
"38635","ENA|OLKM01001248|OLKM01001248.1 135400","Intron"
"38636","ENA|OLKM01001249|OLKM01001249.1 2506","Promoter"
"38637","ENA|OLKM01001249|OLKM01001249.1 36497","Other"
"38638","ENA|OLKM01001249|OLKM01001249.1 66775","Intron"
"38639","ENA|OLKM01001249|OLKM01001249.1 70325","Intron"
"38640","ENA|OLKM01001249|OLKM01001249.1 70344","Intron"
"38641","ENA|OLKM01001249|OLKM01001249.1 70407","Intron"
"38642","ENA|OLKM01001249|OLKM01001249.1 70468","Intron"
"38643","ENA|OLKM01001249|OLKM01001249.1 70478","Intron"
"38644","ENA|OLKM01001249|OLKM01001249.1 102060","Other"
"38645","ENA|OLKM01001249|OLKM01001249.1 102077","Other"
"38646","ENA|OLKM01001249|OLKM01001249.1 104956","Terminator"
"38647","ENA|OLKM01001249|OLKM01001249.1 112014","CDS"
"38648","ENA|OLKM01001249|OLKM01001249.1 130911","Intron"
"38649","ENA|OLKM01001250|OLKM01001250.1 11598","CDS"
"38650","ENA|OLKM01001250|OLKM01001250.1 20525","CDS"
"38651","ENA|OLKM01001250|OLKM01001250.1 21370","CDS"
"38652","ENA|OLKM01001250|OLKM01001250.1 23032","Intron"
"38653","ENA|OLKM01001250|OLKM01001250.1 39522","CDS"
"38654","ENA|OLKM01001250|OLKM01001250.1 106092","Intron"
"38655","ENA|OLKM01001250|OLKM01001250.1 106814","Intron"
"38656","ENA|OLKM01001250|OLKM01001250.1 106857","Intron"
"38657","ENA|OLKM01001250|OLKM01001250.1 109466","CDS"
"38658","ENA|OLKM01001250|OLKM01001250.1 123928","CDS"
"38659","ENA|OLKM01001250|OLKM01001250.1 135955","Intron"
"38660","ENA|OLKM01001251|OLKM01001251.1 26723","Intron"
"38661","ENA|OLKM01001251|OLKM01001251.1 34780","Intron"
"38662","ENA|OLKM01001251|OLKM01001251.1 53105","Intron"
"38663","ENA|OLKM01001251|OLKM01001251.1 62742","Intron"
"38664","ENA|OLKM01001251|OLKM01001251.1 62779","Intron"
"38665","ENA|OLKM01001251|OLKM01001251.1 63159","Intron"
"38666","ENA|OLKM01001251|OLKM01001251.1 63239","Intron"
"38667","ENA|OLKM01001251|OLKM01001251.1 63252","Intron"
"38668","ENA|OLKM01001251|OLKM01001251.1 63271","Intron"
"38669","ENA|OLKM01001251|OLKM01001251.1 63368","Intron"
"38670","ENA|OLKM01001251|OLKM01001251.1 64779","Intron"
"38671","ENA|OLKM01001251|OLKM01001251.1 64782","Intron"
"38672","ENA|OLKM01001251|OLKM01001251.1 64922","Intron"
"38673","ENA|OLKM01001251|OLKM01001251.1 64931","Intron"
"38674","ENA|OLKM01001251|OLKM01001251.1 67324","Intron"
"38675","ENA|OLKM01001251|OLKM01001251.1 67444","Intron"
"38676","ENA|OLKM01001251|OLKM01001251.1 67467","Intron"
"38677","ENA|OLKM01001251|OLKM01001251.1 73437","Other"
"38678","ENA|OLKM01001251|OLKM01001251.1 73444","Other"
"38679","ENA|OLKM01001251|OLKM01001251.1 77511","CDS"
"38680","ENA|OLKM01001251|OLKM01001251.1 82511","Terminator"
"38681","ENA|OLKM01001251|OLKM01001251.1 82684","Other"
"38682","ENA|OLKM01001251|OLKM01001251.1 82706","Other"
"38683","ENA|OLKM01001251|OLKM01001251.1 82729","Other"
"38684","ENA|OLKM01001251|OLKM01001251.1 82800","Other"
"38685","ENA|OLKM01001251|OLKM01001251.1 82808","Other"
"38686","ENA|OLKM01001251|OLKM01001251.1 89062","Other"
"38687","ENA|OLKM01001251|OLKM01001251.1 114125","Intron"
"38688","ENA|OLKM01001251|OLKM01001251.1 114189","Intron"
"38689","ENA|OLKM01001251|OLKM01001251.1 127862","Intron"
"38690","ENA|OLKM01001251|OLKM01001251.1 138978","Intron"
"38691","ENA|OLKM01001252|OLKM01001252.1 14317","Intron"
"38692","ENA|OLKM01001252|OLKM01001252.1 14468","Intron"
"38693","ENA|OLKM01001252|OLKM01001252.1 15562","Intron"
"38694","ENA|OLKM01001252|OLKM01001252.1 17684","Other"
"38695","ENA|OLKM01001252|OLKM01001252.1 21065","Intron"
"38696","ENA|OLKM01001252|OLKM01001252.1 21126","Intron"
"38697","ENA|OLKM01001252|OLKM01001252.1 25922","Intron"
"38698","ENA|OLKM01001252|OLKM01001252.1 31792","Intron"
"38699","ENA|OLKM01001252|OLKM01001252.1 48491","CDS"
"38700","ENA|OLKM01001252|OLKM01001252.1 72992","Terminator"
"38701","ENA|OLKM01001252|OLKM01001252.1 73054","Other"
"38702","ENA|OLKM01001252|OLKM01001252.1 93533","Intron"
"38703","ENA|OLKM01001252|OLKM01001252.1 102868","Other"
"38704","ENA|OLKM01001252|OLKM01001252.1 107971","Intron"
"38705","ENA|OLKM01001252|OLKM01001252.1 119140","Intron"
"38706","ENA|OLKM01001252|OLKM01001252.1 125260","Intron"
"38707","ENA|OLKM01001252|OLKM01001252.1 125266","Intron"
"38708","ENA|OLKM01001252|OLKM01001252.1 128006","Intron"
"38709","ENA|OLKM01001253|OLKM01001253.1 9955","Intron"
"38710","ENA|OLKM01001253|OLKM01001253.1 15115","Intron"
"38711","ENA|OLKM01001253|OLKM01001253.1 15262","Intron"
"38712","ENA|OLKM01001253|OLKM01001253.1 18077","Intron"
"38713","ENA|OLKM01001253|OLKM01001253.1 46860","CDS"
"38714","ENA|OLKM01001253|OLKM01001253.1 53155","Intron"
"38715","ENA|OLKM01001253|OLKM01001253.1 53234","Intron"
"38716","ENA|OLKM01001253|OLKM01001253.1 53249","Intron"
"38717","ENA|OLKM01001253|OLKM01001253.1 65256","Intron"
"38718","ENA|OLKM01001253|OLKM01001253.1 76764","UTR5"
"38719","ENA|OLKM01001253|OLKM01001253.1 77040","UTR5"
"38720","ENA|OLKM01001253|OLKM01001253.1 77099","UTR5"
"38721","ENA|OLKM01001253|OLKM01001253.1 77102","UTR5"
"38722","ENA|OLKM01001253|OLKM01001253.1 80622","UTR5"
