"","Loc","scaffold","position","gff_scaffold","scaffold.1","V2","feature_type","start","end","V6","V7","V8","ID","Name","Alias","Note"
"36186.2","ENA|OLKM01001086|OLKM01001086.1 71095","OLKM01001086.1",71096,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",63969,72804,".","-",".","ID=MEAE_00053874","MEAE_00053874","Alias=augustus_masked-MeA_20160214_scaffold_1085-processed-gene-0.63","Protein of unknown function"
"36187","ENA|OLKM01001086|OLKM01001086.1 71121","OLKM01001086.1",71122,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36187.2","ENA|OLKM01001086|OLKM01001086.1 71121","OLKM01001086.1",71122,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",63969,72804,".","-",".","ID=MEAE_00053874","MEAE_00053874","Alias=augustus_masked-MeA_20160214_scaffold_1085-processed-gene-0.63","Protein of unknown function"
"36188","ENA|OLKM01001086|OLKM01001086.1 71127","OLKM01001086.1",71128,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36188.2","ENA|OLKM01001086|OLKM01001086.1 71127","OLKM01001086.1",71128,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",63969,72804,".","-",".","ID=MEAE_00053874","MEAE_00053874","Alias=augustus_masked-MeA_20160214_scaffold_1085-processed-gene-0.63","Protein of unknown function"
"36189","ENA|OLKM01001086|OLKM01001086.1 79440","OLKM01001086.1",79441,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36190","ENA|OLKM01001086|OLKM01001086.1 79453","OLKM01001086.1",79454,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36190.2","ENA|OLKM01001086|OLKM01001086.1 79453","OLKM01001086.1",79454,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",79443,82517,".","-",".","ID=MEAE_00053876","MEAE_00053876","Alias=genemark-MeA_20160214_scaffold_1085-processed-gene-0.46","Similar to CLIC4: Chloride intracellular channel protein 4 (Pongo abelii)"
"36191","ENA|OLKM01001086|OLKM01001086.1 79459","OLKM01001086.1",79460,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36191.2","ENA|OLKM01001086|OLKM01001086.1 79459","OLKM01001086.1",79460,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",79443,82517,".","-",".","ID=MEAE_00053876","MEAE_00053876","Alias=genemark-MeA_20160214_scaffold_1085-processed-gene-0.46","Similar to CLIC4: Chloride intracellular channel protein 4 (Pongo abelii)"
"36192","ENA|OLKM01001086|OLKM01001086.1 84364","OLKM01001086.1",84365,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36193","ENA|OLKM01001086|OLKM01001086.1 84862","OLKM01001086.1",84863,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36194","ENA|OLKM01001086|OLKM01001086.1 89888","OLKM01001086.1",89889,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36195","ENA|OLKM01001086|OLKM01001086.1 109605","OLKM01001086.1",109606,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",19258,111462,".","+",".","ID=MEAE_00053869","MEAE_00053869","Alias=maker-MeA_20160214_scaffold_1085-snap-gene-0.119","Similar to RUNX3: Runt-related transcription factor 3 (Homo sapiens)"
"36196","ENA|OLKM01001086|OLKM01001086.1 115744","OLKM01001086.1",115745,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",110340,122697,".","-",".","ID=MEAE_00053879","MEAE_00053879","Alias=snap_masked-MeA_20160214_scaffold_1085-processed-gene-0.95","Similar to Mtmr9: Myotubularin-related protein 9 (Mus musculus)"
"36197","ENA|OLKM01001086|OLKM01001086.1 115765","OLKM01001086.1",115766,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",110340,122697,".","-",".","ID=MEAE_00053879","MEAE_00053879","Alias=snap_masked-MeA_20160214_scaffold_1085-processed-gene-0.95","Similar to Mtmr9: Myotubularin-related protein 9 (Mus musculus)"
"36198","ENA|OLKM01001086|OLKM01001086.1 116668","OLKM01001086.1",116669,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",110340,122697,".","-",".","ID=MEAE_00053879","MEAE_00053879","Alias=snap_masked-MeA_20160214_scaffold_1085-processed-gene-0.95","Similar to Mtmr9: Myotubularin-related protein 9 (Mus musculus)"
"36199","ENA|OLKM01001086|OLKM01001086.1 124649","OLKM01001086.1",124650,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36199.4","ENA|OLKM01001086|OLKM01001086.1 124649","OLKM01001086.1",124650,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",124256,124919,".","-",".","ID=MEAE_00053881","MEAE_00053881","Alias=snap_masked-MeA_20160214_scaffold_1085-processed-gene-0.96","Protein of unknown function"
"36200","ENA|OLKM01001086|OLKM01001086.1 124664","OLKM01001086.1",124665,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36200.4","ENA|OLKM01001086|OLKM01001086.1 124664","OLKM01001086.1",124665,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",124256,124919,".","-",".","ID=MEAE_00053881","MEAE_00053881","Alias=snap_masked-MeA_20160214_scaffold_1085-processed-gene-0.96","Protein of unknown function"
"36201","ENA|OLKM01001086|OLKM01001086.1 124706","OLKM01001086.1",124707,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36201.4","ENA|OLKM01001086|OLKM01001086.1 124706","OLKM01001086.1",124707,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",124256,124919,".","-",".","ID=MEAE_00053881","MEAE_00053881","Alias=snap_masked-MeA_20160214_scaffold_1085-processed-gene-0.96","Protein of unknown function"
"36202","ENA|OLKM01001086|OLKM01001086.1 132129","OLKM01001086.1",132130,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36202.2","ENA|OLKM01001086|OLKM01001086.1 132129","OLKM01001086.1",132130,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",127684,132764,".","-",".","ID=MEAE_00053882","MEAE_00053882","Alias=snap_masked-MeA_20160214_scaffold_1085-processed-gene-0.97","Protein of unknown function"
"36203","ENA|OLKM01001086|OLKM01001086.1 132830","OLKM01001086.1",132831,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36204","ENA|OLKM01001086|OLKM01001086.1 133767","OLKM01001086.1",133768,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36205","ENA|OLKM01001086|OLKM01001086.1 133869","OLKM01001086.1",133870,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36206","ENA|OLKM01001086|OLKM01001086.1 135843","OLKM01001086.1",135844,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36206.2","ENA|OLKM01001086|OLKM01001086.1 135843","OLKM01001086.1",135844,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",134197,138139,".","-",".","ID=MEAE_00053883","MEAE_00053883","Alias=snap_masked-MeA_20160214_scaffold_1085-processed-gene-0.98","Protein of unknown function"
"36207","ENA|OLKM01001086|OLKM01001086.1 138930","OLKM01001086.1",138931,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",123736,145235,".","+",".","ID=MEAE_00053880","MEAE_00053880","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.103","Similar to HDAC1: Histone deacetylase 1 (Gallus gallus)"
"36208","ENA|OLKM01001086|OLKM01001086.1 155499","OLKM01001086.1",155500,"MeA_20160214_scaffold_1085","OLKM01001086.1","maker","gene",148438,156136,".","+",".","ID=MEAE_00053885","MEAE_00053885","Alias=maker-MeA_20160214_scaffold_1085-augustus-gene-0.105","Similar to PABPC4: Polyadenylate-binding protein 4 (Homo sapiens)"
"36209","ENA|OLKM01001087|OLKM01001087.1 15144","OLKM01001087.1",15145,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",766,33765,".","+",".","ID=MEAE_00053888","MEAE_00053888","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.82","Protein of unknown function"
"36209.2","ENA|OLKM01001087|OLKM01001087.1 15144","OLKM01001087.1",15145,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",8946,20697,".","-",".","ID=MEAE_00053889","MEAE_00053889","Alias=snap_masked-MeA_20160214_scaffold_1086-processed-gene-0.60","Protein of unknown function"
"36210","ENA|OLKM01001087|OLKM01001087.1 18298","OLKM01001087.1",18299,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",766,33765,".","+",".","ID=MEAE_00053888","MEAE_00053888","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.82","Protein of unknown function"
"36210.2","ENA|OLKM01001087|OLKM01001087.1 18298","OLKM01001087.1",18299,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",8946,20697,".","-",".","ID=MEAE_00053889","MEAE_00053889","Alias=snap_masked-MeA_20160214_scaffold_1086-processed-gene-0.60","Protein of unknown function"
"36211","ENA|OLKM01001087|OLKM01001087.1 84413","OLKM01001087.1",84414,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",82894,107973,".","+",".","ID=MEAE_00053899","MEAE_00053899","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.86","Similar to FAM184B: Protein FAM184B (Homo sapiens)"
"36211.2","ENA|OLKM01001087|OLKM01001087.1 84413","OLKM01001087.1",84414,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",83772,91596,".","-",".","ID=MEAE_00053900","MEAE_00053900","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.102","Protein of unknown function"
"36212","ENA|OLKM01001087|OLKM01001087.1 88817","OLKM01001087.1",88818,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",82894,107973,".","+",".","ID=MEAE_00053899","MEAE_00053899","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.86","Similar to FAM184B: Protein FAM184B (Homo sapiens)"
"36212.2","ENA|OLKM01001087|OLKM01001087.1 88817","OLKM01001087.1",88818,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",83772,91596,".","-",".","ID=MEAE_00053900","MEAE_00053900","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.102","Protein of unknown function"
"36219","ENA|OLKM01001087|OLKM01001087.1 130454","OLKM01001087.1",130455,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",129178,140566,".","-",".","ID=MEAE_00053907","MEAE_00053907","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.103","Similar to St3gal2: CMP-N-acetylneuraminate-beta-galactosamide-alpha-2%2C3-sialyltransferase 2 (Rattus norvegicus)"
"36220","ENA|OLKM01001087|OLKM01001087.1 140445","OLKM01001087.1",140446,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",129178,140566,".","-",".","ID=MEAE_00053907","MEAE_00053907","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.103","Similar to St3gal2: CMP-N-acetylneuraminate-beta-galactosamide-alpha-2%2C3-sialyltransferase 2 (Rattus norvegicus)"
"36221","ENA|OLKM01001087|OLKM01001087.1 140467","OLKM01001087.1",140468,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",129178,140566,".","-",".","ID=MEAE_00053907","MEAE_00053907","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.103","Similar to St3gal2: CMP-N-acetylneuraminate-beta-galactosamide-alpha-2%2C3-sialyltransferase 2 (Rattus norvegicus)"
"36222","ENA|OLKM01001087|OLKM01001087.1 140525","OLKM01001087.1",140526,"MeA_20160214_scaffold_1086","OLKM01001087.1","maker","gene",129178,140566,".","-",".","ID=MEAE_00053907","MEAE_00053907","Alias=maker-MeA_20160214_scaffold_1086-snap-gene-0.103","Similar to St3gal2: CMP-N-acetylneuraminate-beta-galactosamide-alpha-2%2C3-sialyltransferase 2 (Rattus norvegicus)"
"36228","ENA|OLKM01001088|OLKM01001088.1 30259","OLKM01001088.1",30260,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",24393,35644,".","-",".","ID=MEAE_00053917","MEAE_00053917","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.80","Similar to EVI5L: EVI5-like protein (Homo sapiens)"
"36228.2","ENA|OLKM01001088|OLKM01001088.1 30259","OLKM01001088.1",30260,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",30155,45291,".","+",".","ID=MEAE_00053918","MEAE_00053918","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.67","Protein of unknown function"
"36229","ENA|OLKM01001088|OLKM01001088.1 61489","OLKM01001088.1",61490,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",56967,65056,".","-",".","ID=MEAE_00053921","MEAE_00053921","Alias=maker-MeA_20160214_scaffold_1087-augustus-gene-0.93","Similar to CYR61: Protein CYR61 (Gallus gallus)"
"36229.4","ENA|OLKM01001088|OLKM01001088.1 61489","OLKM01001088.1",61490,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",57942,63305,".","+",".","ID=MEAE_00053922","MEAE_00053922","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.70","Protein of unknown function"
"36230","ENA|OLKM01001088|OLKM01001088.1 61493","OLKM01001088.1",61494,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",56967,65056,".","-",".","ID=MEAE_00053921","MEAE_00053921","Alias=maker-MeA_20160214_scaffold_1087-augustus-gene-0.93","Similar to CYR61: Protein CYR61 (Gallus gallus)"
"36230.4","ENA|OLKM01001088|OLKM01001088.1 61493","OLKM01001088.1",61494,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",57942,63305,".","+",".","ID=MEAE_00053922","MEAE_00053922","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.70","Protein of unknown function"
"36231","ENA|OLKM01001088|OLKM01001088.1 61524","OLKM01001088.1",61525,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",56967,65056,".","-",".","ID=MEAE_00053921","MEAE_00053921","Alias=maker-MeA_20160214_scaffold_1087-augustus-gene-0.93","Similar to CYR61: Protein CYR61 (Gallus gallus)"
"36231.4","ENA|OLKM01001088|OLKM01001088.1 61524","OLKM01001088.1",61525,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",57942,63305,".","+",".","ID=MEAE_00053922","MEAE_00053922","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.70","Protein of unknown function"
"36232","ENA|OLKM01001088|OLKM01001088.1 61533","OLKM01001088.1",61534,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",56967,65056,".","-",".","ID=MEAE_00053921","MEAE_00053921","Alias=maker-MeA_20160214_scaffold_1087-augustus-gene-0.93","Similar to CYR61: Protein CYR61 (Gallus gallus)"
"36232.4","ENA|OLKM01001088|OLKM01001088.1 61533","OLKM01001088.1",61534,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",57942,63305,".","+",".","ID=MEAE_00053922","MEAE_00053922","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.70","Protein of unknown function"
"36234","ENA|OLKM01001088|OLKM01001088.1 110834","OLKM01001088.1",110835,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",109549,110937,".","+",".","ID=MEAE_00053926","MEAE_00053926","Alias=augustus_masked-MeA_20160214_scaffold_1087-processed-gene-0.55","Similar to TRIM27: Zinc finger protein RFP (Homo sapiens)"
"36234.4","ENA|OLKM01001088|OLKM01001088.1 110834","OLKM01001088.1",110835,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",109594,132097,".","-",".","ID=MEAE_00053927","MEAE_00053927","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.85","Protein of unknown function"
"36235","ENA|OLKM01001088|OLKM01001088.1 116915","OLKM01001088.1",116916,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",113570,129027,".","+",".","ID=MEAE_00053928","MEAE_00053928","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.73","Protein of unknown function"
"36235.2","ENA|OLKM01001088|OLKM01001088.1 116915","OLKM01001088.1",116916,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",109594,132097,".","-",".","ID=MEAE_00053927","MEAE_00053927","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.85","Protein of unknown function"
"36236","ENA|OLKM01001088|OLKM01001088.1 116991","OLKM01001088.1",116992,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",113570,129027,".","+",".","ID=MEAE_00053928","MEAE_00053928","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.73","Protein of unknown function"
"36236.2","ENA|OLKM01001088|OLKM01001088.1 116991","OLKM01001088.1",116992,"MeA_20160214_scaffold_1087","OLKM01001088.1","maker","gene",109594,132097,".","-",".","ID=MEAE_00053927","MEAE_00053927","Alias=snap_masked-MeA_20160214_scaffold_1087-processed-gene-0.85","Protein of unknown function"
"36237","ENA|OLKM01001089|OLKM01001089.1 10918","OLKM01001089.1",10919,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",10538,16988,".","+",".","ID=MEAE_00053936","MEAE_00053936","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.133","Similar to Zinc finger protein ZFMSA12A (Micropterus salmoides)"
"36238","ENA|OLKM01001089|OLKM01001089.1 10923","OLKM01001089.1",10924,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",10538,16988,".","+",".","ID=MEAE_00053936","MEAE_00053936","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.133","Similar to Zinc finger protein ZFMSA12A (Micropterus salmoides)"
"36239","ENA|OLKM01001089|OLKM01001089.1 11126","OLKM01001089.1",11127,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",10538,16988,".","+",".","ID=MEAE_00053936","MEAE_00053936","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.133","Similar to Zinc finger protein ZFMSA12A (Micropterus salmoides)"
"36240","ENA|OLKM01001089|OLKM01001089.1 11313","OLKM01001089.1",11314,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",10538,16988,".","+",".","ID=MEAE_00053936","MEAE_00053936","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.133","Similar to Zinc finger protein ZFMSA12A (Micropterus salmoides)"
"36241","ENA|OLKM01001089|OLKM01001089.1 15865","OLKM01001089.1",15866,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",10538,16988,".","+",".","ID=MEAE_00053936","MEAE_00053936","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.133","Similar to Zinc finger protein ZFMSA12A (Micropterus salmoides)"
"36242","ENA|OLKM01001089|OLKM01001089.1 16980","OLKM01001089.1",16981,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",10538,16988,".","+",".","ID=MEAE_00053936","MEAE_00053936","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.133","Similar to Zinc finger protein ZFMSA12A (Micropterus salmoides)"
"36243","ENA|OLKM01001089|OLKM01001089.1 34563","OLKM01001089.1",34564,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",16998,59595,".","+",".","ID=MEAE_00053938","MEAE_00053938","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.131","Similar to COL6A1: Collagen alpha-1(VI) chain (Gallus gallus)"
"36244","ENA|OLKM01001089|OLKM01001089.1 57504","OLKM01001089.1",57505,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",16998,59595,".","+",".","ID=MEAE_00053938","MEAE_00053938","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.131","Similar to COL6A1: Collagen alpha-1(VI) chain (Gallus gallus)"
"36244.4","ENA|OLKM01001089|OLKM01001089.1 57504","OLKM01001089.1",57505,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",57466,81893,".","-",".","ID=MEAE_00053945","MEAE_00053945","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.143","Protein of unknown function"
"36245","ENA|OLKM01001089|OLKM01001089.1 60399","OLKM01001089.1",60400,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",57466,81893,".","-",".","ID=MEAE_00053945","MEAE_00053945","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.143","Protein of unknown function"
"36246","ENA|OLKM01001089|OLKM01001089.1 71390","OLKM01001089.1",71391,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",63597,79021,".","+",".","ID=MEAE_00053946","MEAE_00053946","Alias=snap_masked-MeA_20160214_scaffold_1088-processed-gene-0.69","Similar to COL6A2: Collagen alpha-2(VI) chain (Gallus gallus)"
"36246.2","ENA|OLKM01001089|OLKM01001089.1 71390","OLKM01001089.1",71391,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",57466,81893,".","-",".","ID=MEAE_00053945","MEAE_00053945","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.143","Protein of unknown function"
"36247","ENA|OLKM01001089|OLKM01001089.1 73846","OLKM01001089.1",73847,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",63597,79021,".","+",".","ID=MEAE_00053946","MEAE_00053946","Alias=snap_masked-MeA_20160214_scaffold_1088-processed-gene-0.69","Similar to COL6A2: Collagen alpha-2(VI) chain (Gallus gallus)"
"36247.2","ENA|OLKM01001089|OLKM01001089.1 73846","OLKM01001089.1",73847,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",57466,81893,".","-",".","ID=MEAE_00053945","MEAE_00053945","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.143","Protein of unknown function"
"36248","ENA|OLKM01001089|OLKM01001089.1 105402","OLKM01001089.1",105403,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",103022,107914,".","+",".","ID=MEAE_00053953","MEAE_00053953","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.136","Similar to Pecr: Peroxisomal trans-2-enoyl-CoA reductase (Rattus norvegicus)"
"36249","ENA|OLKM01001089|OLKM01001089.1 110560","OLKM01001089.1",110561,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",108130,120114,".","-",".","ID=MEAE_00053954","MEAE_00053954","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.146","Similar to Ugt1a5: UDP-glucuronosyltransferase 1-5 (Rattus norvegicus)"
"36250","ENA|OLKM01001089|OLKM01001089.1 113392","OLKM01001089.1",113393,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",108130,120114,".","-",".","ID=MEAE_00053954","MEAE_00053954","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.146","Similar to Ugt1a5: UDP-glucuronosyltransferase 1-5 (Rattus norvegicus)"
"36251","ENA|OLKM01001089|OLKM01001089.1 114057","OLKM01001089.1",114058,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",108130,120114,".","-",".","ID=MEAE_00053954","MEAE_00053954","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.146","Similar to Ugt1a5: UDP-glucuronosyltransferase 1-5 (Rattus norvegicus)"
"36253","ENA|OLKM01001089|OLKM01001089.1 148753","OLKM01001089.1",148754,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",135236,165498,".","+",".","ID=MEAE_00053957","MEAE_00053957","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.139","Similar to zmcm6-b: Zygotic DNA replication licensing factor mcm6-B (Xenopus laevis)"
"36254","ENA|OLKM01001089|OLKM01001089.1 150216","OLKM01001089.1",150217,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",135236,165498,".","+",".","ID=MEAE_00053957","MEAE_00053957","Alias=maker-MeA_20160214_scaffold_1088-snap-gene-0.139","Similar to zmcm6-b: Zygotic DNA replication licensing factor mcm6-B (Xenopus laevis)"
"36254.2","ENA|OLKM01001089|OLKM01001089.1 150216","OLKM01001089.1",150217,"MeA_20160214_scaffold_1088","OLKM01001089.1","maker","gene",149942,155866,".","-",".","ID=MEAE_00053961","MEAE_00053961","Alias=maker-MeA_20160214_scaffold_1088-augustus-gene-0.124","Similar to TMBIM1: Protein lifeguard 3 (Homo sapiens)"
