"","Loc","scaffold","position","gff_scaffold","scaffold.1","V2","feature_type","start","end","V6","V7","V8","ID","Name","Alias","Note"
"2405","ENA|OLKM01004331|OLKM01004331.1 5807","OLKM01004331.1",5808,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3953,14822,".","-",".","ID=MEAE_00087800","MEAE_00087800","Alias=maker-MeA_20160214_scaffold_4330-augustus-gene-0.17","Protein of unknown function"
"2405.2","ENA|OLKM01004331|OLKM01004331.1 5807","OLKM01004331.1",5808,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3854,6050,".","+",".","ID=MEAE_00087799","MEAE_00087799","Alias=augustus_masked-MeA_20160214_scaffold_4330-processed-gene-0.5","Protein of unknown function"
"2406","ENA|OLKM01004331|OLKM01004331.1 5835","OLKM01004331.1",5836,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3953,14822,".","-",".","ID=MEAE_00087800","MEAE_00087800","Alias=maker-MeA_20160214_scaffold_4330-augustus-gene-0.17","Protein of unknown function"
"2406.2","ENA|OLKM01004331|OLKM01004331.1 5835","OLKM01004331.1",5836,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3854,6050,".","+",".","ID=MEAE_00087799","MEAE_00087799","Alias=augustus_masked-MeA_20160214_scaffold_4330-processed-gene-0.5","Protein of unknown function"
"2407","ENA|OLKM01004331|OLKM01004331.1 5867","OLKM01004331.1",5868,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3953,14822,".","-",".","ID=MEAE_00087800","MEAE_00087800","Alias=maker-MeA_20160214_scaffold_4330-augustus-gene-0.17","Protein of unknown function"
"2407.2","ENA|OLKM01004331|OLKM01004331.1 5867","OLKM01004331.1",5868,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3854,6050,".","+",".","ID=MEAE_00087799","MEAE_00087799","Alias=augustus_masked-MeA_20160214_scaffold_4330-processed-gene-0.5","Protein of unknown function"
"2408","ENA|OLKM01004331|OLKM01004331.1 6099","OLKM01004331.1",6100,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3953,14822,".","-",".","ID=MEAE_00087800","MEAE_00087800","Alias=maker-MeA_20160214_scaffold_4330-augustus-gene-0.17","Protein of unknown function"
"2409","ENA|OLKM01004331|OLKM01004331.1 6248","OLKM01004331.1",6249,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3953,14822,".","-",".","ID=MEAE_00087800","MEAE_00087800","Alias=maker-MeA_20160214_scaffold_4330-augustus-gene-0.17","Protein of unknown function"
"2410","ENA|OLKM01004331|OLKM01004331.1 6383","OLKM01004331.1",6384,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3953,14822,".","-",".","ID=MEAE_00087800","MEAE_00087800","Alias=maker-MeA_20160214_scaffold_4330-augustus-gene-0.17","Protein of unknown function"
"2411","ENA|OLKM01004331|OLKM01004331.1 8372","OLKM01004331.1",8373,"MeA_20160214_scaffold_4330","OLKM01004331.1","maker","gene",3953,14822,".","-",".","ID=MEAE_00087800","MEAE_00087800","Alias=maker-MeA_20160214_scaffold_4330-augustus-gene-0.17","Protein of unknown function"
"2412","ENA|OLKM01004334|OLKM01004334.1 2155","OLKM01004334.1",2156,"MeA_20160214_scaffold_4333","OLKM01004334.1","maker","gene",10,3788,".","-",".","ID=MEAE_00087813","MEAE_00087813","Alias=snap_masked-MeA_20160214_scaffold_4333-processed-gene-0.4","Protein of unknown function"
"2413","ENA|OLKM01004334|OLKM01004334.1 2197","OLKM01004334.1",2198,"MeA_20160214_scaffold_4333","OLKM01004334.1","maker","gene",10,3788,".","-",".","ID=MEAE_00087813","MEAE_00087813","Alias=snap_masked-MeA_20160214_scaffold_4333-processed-gene-0.4","Protein of unknown function"
"2415","ENA|OLKM01004336|OLKM01004336.1 7637","OLKM01004336.1",7638,"MeA_20160214_scaffold_4335","OLKM01004336.1","maker","gene",2573,10540,".","+",".","ID=MEAE_00087818","MEAE_00087818","Alias=snap_masked-MeA_20160214_scaffold_4335-processed-gene-0.4","Protein of unknown function"
"2416","ENA|OLKM01004336|OLKM01004336.1 7670","OLKM01004336.1",7671,"MeA_20160214_scaffold_4335","OLKM01004336.1","maker","gene",2573,10540,".","+",".","ID=MEAE_00087818","MEAE_00087818","Alias=snap_masked-MeA_20160214_scaffold_4335-processed-gene-0.4","Protein of unknown function"
"2417","ENA|OLKM01004336|OLKM01004336.1 8927","OLKM01004336.1",8928,"MeA_20160214_scaffold_4335","OLKM01004336.1","maker","gene",2573,10540,".","+",".","ID=MEAE_00087818","MEAE_00087818","Alias=snap_masked-MeA_20160214_scaffold_4335-processed-gene-0.4","Protein of unknown function"
"2418","ENA|OLKM01004336|OLKM01004336.1 10283","OLKM01004336.1",10284,"MeA_20160214_scaffold_4335","OLKM01004336.1","maker","gene",2573,10540,".","+",".","ID=MEAE_00087818","MEAE_00087818","Alias=snap_masked-MeA_20160214_scaffold_4335-processed-gene-0.4","Protein of unknown function"
"2423","ENA|OLKM01004349|OLKM01004349.1 21152","OLKM01004349.1",21153,"MeA_20160214_scaffold_4348","OLKM01004349.1","maker","gene",11069,22353,".","-",".","ID=MEAE_00087856","MEAE_00087856","Alias=snap_masked-MeA_20160214_scaffold_4348-processed-gene-0.15","Protein of unknown function"
"2429","ENA|OLKM01004362|OLKM01004362.1 8879","OLKM01004362.1",8880,"MeA_20160214_scaffold_4361","OLKM01004362.1","maker","gene",5932,16587,".","-",".","ID=MEAE_00087897","MEAE_00087897","Alias=snap_masked-MeA_20160214_scaffold_4361-processed-gene-0.9","Protein of unknown function"
"2430","ENA|OLKM01004362|OLKM01004362.1 8913","OLKM01004362.1",8914,"MeA_20160214_scaffold_4361","OLKM01004362.1","maker","gene",5932,16587,".","-",".","ID=MEAE_00087897","MEAE_00087897","Alias=snap_masked-MeA_20160214_scaffold_4361-processed-gene-0.9","Protein of unknown function"
"2431","ENA|OLKM01004363|OLKM01004363.1 7322","OLKM01004363.1",7323,"MeA_20160214_scaffold_4362","OLKM01004363.1","maker","gene",292,15349,".","+",".","ID=MEAE_00087898","MEAE_00087898","Alias=snap_masked-MeA_20160214_scaffold_4362-processed-gene-0.4","Protein of unknown function"
"2437","ENA|OLKM01004373|OLKM01004373.1 7394","OLKM01004373.1",7395,"MeA_20160214_scaffold_4372","OLKM01004373.1","maker","gene",3758,21891,".","-",".","ID=MEAE_00087925","MEAE_00087925","Alias=maker-MeA_20160214_scaffold_4372-snap-gene-0.11","Protein of unknown function"
"2438","ENA|OLKM01004373|OLKM01004373.1 13356","OLKM01004373.1",13357,"MeA_20160214_scaffold_4372","OLKM01004373.1","maker","gene",3758,21891,".","-",".","ID=MEAE_00087925","MEAE_00087925","Alias=maker-MeA_20160214_scaffold_4372-snap-gene-0.11","Protein of unknown function"
"2439","ENA|OLKM01004373|OLKM01004373.1 16980","OLKM01004373.1",16981,"MeA_20160214_scaffold_4372","OLKM01004373.1","maker","gene",3758,21891,".","-",".","ID=MEAE_00087925","MEAE_00087925","Alias=maker-MeA_20160214_scaffold_4372-snap-gene-0.11","Protein of unknown function"
"2439.2","ENA|OLKM01004373|OLKM01004373.1 16980","OLKM01004373.1",16981,"MeA_20160214_scaffold_4372","OLKM01004373.1","maker","gene",16038,18552,".","+",".","ID=MEAE_00087927","MEAE_00087927","Alias=snap_masked-MeA_20160214_scaffold_4372-processed-gene-0.5","Protein of unknown function"
"2440","ENA|OLKM01004375|OLKM01004375.1 7917","OLKM01004375.1",7918,"MeA_20160214_scaffold_4374","OLKM01004375.1","maker","gene",1618,20615,".","+",".","ID=MEAE_00087935","MEAE_00087935","Alias=snap_masked-MeA_20160214_scaffold_4374-processed-gene-0.4","Similar to Prdm4: PR domain zinc finger protein 4 (Rattus norvegicus)"
"2441","ENA|OLKM01004375|OLKM01004375.1 12827","OLKM01004375.1",12828,"MeA_20160214_scaffold_4374","OLKM01004375.1","maker","gene",1618,20615,".","+",".","ID=MEAE_00087935","MEAE_00087935","Alias=snap_masked-MeA_20160214_scaffold_4374-processed-gene-0.4","Similar to Prdm4: PR domain zinc finger protein 4 (Rattus norvegicus)"
"2442","ENA|OLKM01004375|OLKM01004375.1 13655","OLKM01004375.1",13656,"MeA_20160214_scaffold_4374","OLKM01004375.1","maker","gene",1618,20615,".","+",".","ID=MEAE_00087935","MEAE_00087935","Alias=snap_masked-MeA_20160214_scaffold_4374-processed-gene-0.4","Similar to Prdm4: PR domain zinc finger protein 4 (Rattus norvegicus)"
"2443","ENA|OLKM01004378|OLKM01004378.1 14945","OLKM01004378.1",14946,"MeA_20160214_scaffold_4377","OLKM01004378.1","maker","gene",7778,19000,".","-",".","ID=MEAE_00087939","MEAE_00087939","Alias=maker-MeA_20160214_scaffold_4377-snap-gene-0.14","Similar to Nlrp12: NACHT%2C LRR and PYD domains-containing protein 12 (Mus musculus)"
"2444","ENA|OLKM01004378|OLKM01004378.1 15559","OLKM01004378.1",15560,"MeA_20160214_scaffold_4377","OLKM01004378.1","maker","gene",7778,19000,".","-",".","ID=MEAE_00087939","MEAE_00087939","Alias=maker-MeA_20160214_scaffold_4377-snap-gene-0.14","Similar to Nlrp12: NACHT%2C LRR and PYD domains-containing protein 12 (Mus musculus)"
"2448","ENA|OLKM01004383|OLKM01004383.1 21175","OLKM01004383.1",21176,"MeA_20160214_scaffold_4382","OLKM01004383.1","maker","gene",14829,22129,".","+",".","ID=MEAE_00087964","MEAE_00087964","Alias=maker-MeA_20160214_scaffold_4382-augustus-gene-0.11","Protein of unknown function"
"2448.2","ENA|OLKM01004383|OLKM01004383.1 21175","OLKM01004383.1",21176,"MeA_20160214_scaffold_4382","OLKM01004383.1","maker","gene",15368,22533,".","-",".","ID=MEAE_00087965","MEAE_00087965","Alias=snap_masked-MeA_20160214_scaffold_4382-processed-gene-0.9","Protein of unknown function"
"2449","ENA|OLKM01004383|OLKM01004383.1 21475","OLKM01004383.1",21476,"MeA_20160214_scaffold_4382","OLKM01004383.1","maker","gene",14829,22129,".","+",".","ID=MEAE_00087964","MEAE_00087964","Alias=maker-MeA_20160214_scaffold_4382-augustus-gene-0.11","Protein of unknown function"
"2449.2","ENA|OLKM01004383|OLKM01004383.1 21475","OLKM01004383.1",21476,"MeA_20160214_scaffold_4382","OLKM01004383.1","maker","gene",15368,22533,".","-",".","ID=MEAE_00087965","MEAE_00087965","Alias=snap_masked-MeA_20160214_scaffold_4382-processed-gene-0.9","Protein of unknown function"
"2450","ENA|OLKM01004383|OLKM01004383.1 21532","OLKM01004383.1",21533,"MeA_20160214_scaffold_4382","OLKM01004383.1","maker","gene",14829,22129,".","+",".","ID=MEAE_00087964","MEAE_00087964","Alias=maker-MeA_20160214_scaffold_4382-augustus-gene-0.11","Protein of unknown function"
"2450.2","ENA|OLKM01004383|OLKM01004383.1 21532","OLKM01004383.1",21533,"MeA_20160214_scaffold_4382","OLKM01004383.1","maker","gene",15368,22533,".","-",".","ID=MEAE_00087965","MEAE_00087965","Alias=snap_masked-MeA_20160214_scaffold_4382-processed-gene-0.9","Protein of unknown function"
"2451","ENA|OLKM01004383|OLKM01004383.1 22113","OLKM01004383.1",22114,"MeA_20160214_scaffold_4382","OLKM01004383.1","maker","gene",14829,22129,".","+",".","ID=MEAE_00087964","MEAE_00087964","Alias=maker-MeA_20160214_scaffold_4382-augustus-gene-0.11","Protein of unknown function"
"2451.4","ENA|OLKM01004383|OLKM01004383.1 22113","OLKM01004383.1",22114,"MeA_20160214_scaffold_4382","OLKM01004383.1","maker","gene",15368,22533,".","-",".","ID=MEAE_00087965","MEAE_00087965","Alias=snap_masked-MeA_20160214_scaffold_4382-processed-gene-0.9","Protein of unknown function"
"2459","ENA|OLKM01004417|OLKM01004417.1 7175","OLKM01004417.1",7176,"MeA_20160214_scaffold_4416","OLKM01004417.1","maker","gene",2902,11919,".","+",".","ID=MEAE_00088066","MEAE_00088066","Alias=maker-MeA_20160214_scaffold_4416-snap-gene-0.8","Similar to TAAR1: Trace amine-associated receptor 1 (Macaca mulatta)"
"2461","ENA|OLKM01004422|OLKM01004422.1 11664","OLKM01004422.1",11665,"MeA_20160214_scaffold_4421","OLKM01004422.1","maker","gene",10451,11811,".","+",".","ID=MEAE_00088079","MEAE_00088079","Alias=maker-MeA_20160214_scaffold_4421-snap-gene-0.7","Protein of unknown function"
"2461.4","ENA|OLKM01004422|OLKM01004422.1 11664","OLKM01004422.1",11665,"MeA_20160214_scaffold_4421","OLKM01004422.1","maker","gene",10275,11841,".","-",".","ID=MEAE_00088078","MEAE_00088078","Alias=augustus_masked-MeA_20160214_scaffold_4421-processed-gene-0.4","Protein of unknown function"
"2462","ENA|OLKM01004425|OLKM01004425.1 12145","OLKM01004425.1",12146,"MeA_20160214_scaffold_4424","OLKM01004425.1","maker","gene",10027,12856,".","+",".","ID=MEAE_00088089","MEAE_00088089","Alias=maker-MeA_20160214_scaffold_4424-snap-gene-0.12","Protein of unknown function"
"2467","ENA|OLKM01004428|OLKM01004428.1 15450","OLKM01004428.1",15451,"MeA_20160214_scaffold_4427","OLKM01004428.1","maker","gene",8075,17898,".","+",".","ID=MEAE_00088096","MEAE_00088096","Alias=maker-MeA_20160214_scaffold_4427-snap-gene-0.14","Similar to lgals3bpb: Galectin-3-binding protein B (Danio rerio)"
"2468","ENA|OLKM01004429|OLKM01004429.1 6675","OLKM01004429.1",6676,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",6418,8020,".","-",".","ID=MEAE_00088098","MEAE_00088098","Alias=maker-MeA_20160214_scaffold_4428-augustus-gene-0.7","Protein of unknown function"
"2468.4","ENA|OLKM01004429|OLKM01004429.1 6675","OLKM01004429.1",6676,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",6143,8025,".","+",".","ID=MEAE_00088097","MEAE_00088097","Alias=snap_masked-MeA_20160214_scaffold_4428-processed-gene-0.5","Protein of unknown function"
"2469","ENA|OLKM01004429|OLKM01004429.1 7645","OLKM01004429.1",7646,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",6418,8020,".","-",".","ID=MEAE_00088098","MEAE_00088098","Alias=maker-MeA_20160214_scaffold_4428-augustus-gene-0.7","Protein of unknown function"
"2469.4","ENA|OLKM01004429|OLKM01004429.1 7645","OLKM01004429.1",7646,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",6143,8025,".","+",".","ID=MEAE_00088097","MEAE_00088097","Alias=snap_masked-MeA_20160214_scaffold_4428-processed-gene-0.5","Protein of unknown function"
"2474","ENA|OLKM01004429|OLKM01004429.1 10065","OLKM01004429.1",10066,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",9683,10565,".","+",".","ID=MEAE_00088100","MEAE_00088100","Alias=maker-MeA_20160214_scaffold_4428-snap-gene-0.8","Protein of unknown function"
"2474.4","ENA|OLKM01004429|OLKM01004429.1 10065","OLKM01004429.1",10066,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",9487,10600,".","-",".","ID=MEAE_00088099","MEAE_00088099","Alias=genemark-MeA_20160214_scaffold_4428-processed-gene-0.2","Protein of unknown function"
"2475","ENA|OLKM01004429|OLKM01004429.1 10158","OLKM01004429.1",10159,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",9683,10565,".","+",".","ID=MEAE_00088100","MEAE_00088100","Alias=maker-MeA_20160214_scaffold_4428-snap-gene-0.8","Protein of unknown function"
"2475.2","ENA|OLKM01004429|OLKM01004429.1 10158","OLKM01004429.1",10159,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",9487,10600,".","-",".","ID=MEAE_00088099","MEAE_00088099","Alias=genemark-MeA_20160214_scaffold_4428-processed-gene-0.2","Protein of unknown function"
"2476","ENA|OLKM01004429|OLKM01004429.1 10545","OLKM01004429.1",10546,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",9683,10565,".","+",".","ID=MEAE_00088100","MEAE_00088100","Alias=maker-MeA_20160214_scaffold_4428-snap-gene-0.8","Protein of unknown function"
"2476.4","ENA|OLKM01004429|OLKM01004429.1 10545","OLKM01004429.1",10546,"MeA_20160214_scaffold_4428","OLKM01004429.1","maker","gene",9487,10600,".","-",".","ID=MEAE_00088099","MEAE_00088099","Alias=genemark-MeA_20160214_scaffold_4428-processed-gene-0.2","Protein of unknown function"
"2483","ENA|OLKM01004435|OLKM01004435.1 11432","OLKM01004435.1",11433,"MeA_20160214_scaffold_4434","OLKM01004435.1","maker","gene",8900,14317,".","+",".","ID=MEAE_00088118","MEAE_00088118","Alias=snap_masked-MeA_20160214_scaffold_4434-processed-gene-0.7","Protein of unknown function"
"2484","ENA|OLKM01004435|OLKM01004435.1 11455","OLKM01004435.1",11456,"MeA_20160214_scaffold_4434","OLKM01004435.1","maker","gene",8900,14317,".","+",".","ID=MEAE_00088118","MEAE_00088118","Alias=snap_masked-MeA_20160214_scaffold_4434-processed-gene-0.7","Protein of unknown function"
"2486","ENA|OLKM01004438|OLKM01004438.1 5763","OLKM01004438.1",5764,"MeA_20160214_scaffold_4437","OLKM01004438.1","maker","gene",5702,15528,".","+",".","ID=MEAE_00088128","MEAE_00088128","Alias=snap_masked-MeA_20160214_scaffold_4437-processed-gene-0.5","Protein of unknown function"
"2487","ENA|OLKM01004438|OLKM01004438.1 9369","OLKM01004438.1",9370,"MeA_20160214_scaffold_4437","OLKM01004438.1","maker","gene",5702,15528,".","+",".","ID=MEAE_00088128","MEAE_00088128","Alias=snap_masked-MeA_20160214_scaffold_4437-processed-gene-0.5","Protein of unknown function"
"2488","ENA|OLKM01004438|OLKM01004438.1 10587","OLKM01004438.1",10588,"MeA_20160214_scaffold_4437","OLKM01004438.1","maker","gene",5702,15528,".","+",".","ID=MEAE_00088128","MEAE_00088128","Alias=snap_masked-MeA_20160214_scaffold_4437-processed-gene-0.5","Protein of unknown function"
"2488.2","ENA|OLKM01004438|OLKM01004438.1 10587","OLKM01004438.1",10588,"MeA_20160214_scaffold_4437","OLKM01004438.1","maker","gene",9683,10626,".","-",".","ID=MEAE_00088129","MEAE_00088129","Alias=snap_masked-MeA_20160214_scaffold_4437-processed-gene-0.6","Protein of unknown function"
"2489","ENA|OLKM01004446|OLKM01004446.1 12763","OLKM01004446.1",12764,"MeA_20160214_scaffold_4445","OLKM01004446.1","maker","gene",10958,14334,".","+",".","ID=MEAE_00088166","MEAE_00088166","Alias=snap_masked-MeA_20160214_scaffold_4445-processed-gene-0.7","Protein of unknown function"
"2493","ENA|OLKM01004460|OLKM01004460.1 5947","OLKM01004460.1",5948,"MeA_20160214_scaffold_4459","OLKM01004460.1","maker","gene",464,14657,".","+",".","ID=MEAE_00088229","MEAE_00088229","Alias=maker-MeA_20160214_scaffold_4459-snap-gene-0.3","Protein of unknown function"
"2494","ENA|OLKM01004460|OLKM01004460.1 6098","OLKM01004460.1",6099,"MeA_20160214_scaffold_4459","OLKM01004460.1","maker","gene",464,14657,".","+",".","ID=MEAE_00088229","MEAE_00088229","Alias=maker-MeA_20160214_scaffold_4459-snap-gene-0.3","Protein of unknown function"
"2495","ENA|OLKM01004460|OLKM01004460.1 7112","OLKM01004460.1",7113,"MeA_20160214_scaffold_4459","OLKM01004460.1","maker","gene",464,14657,".","+",".","ID=MEAE_00088229","MEAE_00088229","Alias=maker-MeA_20160214_scaffold_4459-snap-gene-0.3","Protein of unknown function"
"2496","ENA|OLKM01004460|OLKM01004460.1 8434","OLKM01004460.1",8435,"MeA_20160214_scaffold_4459","OLKM01004460.1","maker","gene",464,14657,".","+",".","ID=MEAE_00088229","MEAE_00088229","Alias=maker-MeA_20160214_scaffold_4459-snap-gene-0.3","Protein of unknown function"
"2497","ENA|OLKM01004460|OLKM01004460.1 8601","OLKM01004460.1",8602,"MeA_20160214_scaffold_4459","OLKM01004460.1","maker","gene",464,14657,".","+",".","ID=MEAE_00088229","MEAE_00088229","Alias=maker-MeA_20160214_scaffold_4459-snap-gene-0.3","Protein of unknown function"
"2498","ENA|OLKM01004460|OLKM01004460.1 8617","OLKM01004460.1",8618,"MeA_20160214_scaffold_4459","OLKM01004460.1","maker","gene",464,14657,".","+",".","ID=MEAE_00088229","MEAE_00088229","Alias=maker-MeA_20160214_scaffold_4459-snap-gene-0.3","Protein of unknown function"
"2499","ENA|OLKM01004460|OLKM01004460.1 8837","OLKM01004460.1",8838,"MeA_20160214_scaffold_4459","OLKM01004460.1","maker","gene",464,14657,".","+",".","ID=MEAE_00088229","MEAE_00088229","Alias=maker-MeA_20160214_scaffold_4459-snap-gene-0.3","Protein of unknown function"
"2503","ENA|OLKM01004470|OLKM01004470.1 1348","OLKM01004470.1",1349,"MeA_20160214_scaffold_4469","OLKM01004470.1","maker","gene",226,5385,".","-",".","ID=MEAE_00088250","MEAE_00088250","Alias=genemark-MeA_20160214_scaffold_4469-processed-gene-0.1","Protein of unknown function"
"2504","ENA|OLKM01004470|OLKM01004470.1 1709","OLKM01004470.1",1710,"MeA_20160214_scaffold_4469","OLKM01004470.1","maker","gene",226,5385,".","-",".","ID=MEAE_00088250","MEAE_00088250","Alias=genemark-MeA_20160214_scaffold_4469-processed-gene-0.1","Protein of unknown function"
"2505","ENA|OLKM01004470|OLKM01004470.1 1815","OLKM01004470.1",1816,"MeA_20160214_scaffold_4469","OLKM01004470.1","maker","gene",226,5385,".","-",".","ID=MEAE_00088250","MEAE_00088250","Alias=genemark-MeA_20160214_scaffold_4469-processed-gene-0.1","Protein of unknown function"
"2506","ENA|OLKM01004470|OLKM01004470.1 1828","OLKM01004470.1",1829,"MeA_20160214_scaffold_4469","OLKM01004470.1","maker","gene",226,5385,".","-",".","ID=MEAE_00088250","MEAE_00088250","Alias=genemark-MeA_20160214_scaffold_4469-processed-gene-0.1","Protein of unknown function"
"2507","ENA|OLKM01004470|OLKM01004470.1 1850","OLKM01004470.1",1851,"MeA_20160214_scaffold_4469","OLKM01004470.1","maker","gene",226,5385,".","-",".","ID=MEAE_00088250","MEAE_00088250","Alias=genemark-MeA_20160214_scaffold_4469-processed-gene-0.1","Protein of unknown function"
"2508","ENA|OLKM01004470|OLKM01004470.1 1900","OLKM01004470.1",1901,"MeA_20160214_scaffold_4469","OLKM01004470.1","maker","gene",226,5385,".","-",".","ID=MEAE_00088250","MEAE_00088250","Alias=genemark-MeA_20160214_scaffold_4469-processed-gene-0.1","Protein of unknown function"
"2510","ENA|OLKM01004487|OLKM01004487.1 537","OLKM01004487.1",538,"MeA_20160214_scaffold_4486","OLKM01004487.1","maker","gene",452,3960,".","+",".","ID=MEAE_00088306","MEAE_00088306","Alias=maker-MeA_20160214_scaffold_4486-snap-gene-0.5","Protein of unknown function"
"2511","ENA|OLKM01004487|OLKM01004487.1 737","OLKM01004487.1",738,"MeA_20160214_scaffold_4486","OLKM01004487.1","maker","gene",452,3960,".","+",".","ID=MEAE_00088306","MEAE_00088306","Alias=maker-MeA_20160214_scaffold_4486-snap-gene-0.5","Protein of unknown function"
"2512","ENA|OLKM01004487|OLKM01004487.1 1019","OLKM01004487.1",1020,"MeA_20160214_scaffold_4486","OLKM01004487.1","maker","gene",452,3960,".","+",".","ID=MEAE_00088306","MEAE_00088306","Alias=maker-MeA_20160214_scaffold_4486-snap-gene-0.5","Protein of unknown function"
"2513","ENA|OLKM01004487|OLKM01004487.1 1024","OLKM01004487.1",1025,"MeA_20160214_scaffold_4486","OLKM01004487.1","maker","gene",452,3960,".","+",".","ID=MEAE_00088306","MEAE_00088306","Alias=maker-MeA_20160214_scaffold_4486-snap-gene-0.5","Protein of unknown function"
"2514","ENA|OLKM01004487|OLKM01004487.1 1101","OLKM01004487.1",1102,"MeA_20160214_scaffold_4486","OLKM01004487.1","maker","gene",452,3960,".","+",".","ID=MEAE_00088306","MEAE_00088306","Alias=maker-MeA_20160214_scaffold_4486-snap-gene-0.5","Protein of unknown function"
"2515","ENA|OLKM01004487|OLKM01004487.1 1342","OLKM01004487.1",1343,"MeA_20160214_scaffold_4486","OLKM01004487.1","maker","gene",452,3960,".","+",".","ID=MEAE_00088306","MEAE_00088306","Alias=maker-MeA_20160214_scaffold_4486-snap-gene-0.5","Protein of unknown function"
"2516","ENA|OLKM01004487|OLKM01004487.1 1998","OLKM01004487.1",1999,"MeA_20160214_scaffold_4486","OLKM01004487.1","maker","gene",452,3960,".","+",".","ID=MEAE_00088306","MEAE_00088306","Alias=maker-MeA_20160214_scaffold_4486-snap-gene-0.5","Protein of unknown function"
"2520","ENA|OLKM01004495|OLKM01004495.1 20703","OLKM01004495.1",20704,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",12506,20861,".","+",".","ID=MEAE_00088333","MEAE_00088333","Alias=maker-MeA_20160214_scaffold_4494-augustus-gene-0.13","Protein of unknown function"
"2520.2","ENA|OLKM01004495|OLKM01004495.1 20703","OLKM01004495.1",20704,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",13259,20898,".","-",".","ID=MEAE_00088334","MEAE_00088334","Alias=snap_masked-MeA_20160214_scaffold_4494-processed-gene-0.11","Protein of unknown function"
"2521","ENA|OLKM01004495|OLKM01004495.1 20709","OLKM01004495.1",20710,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",12506,20861,".","+",".","ID=MEAE_00088333","MEAE_00088333","Alias=maker-MeA_20160214_scaffold_4494-augustus-gene-0.13","Protein of unknown function"
"2521.2","ENA|OLKM01004495|OLKM01004495.1 20709","OLKM01004495.1",20710,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",13259,20898,".","-",".","ID=MEAE_00088334","MEAE_00088334","Alias=snap_masked-MeA_20160214_scaffold_4494-processed-gene-0.11","Protein of unknown function"
"2522","ENA|OLKM01004495|OLKM01004495.1 20722","OLKM01004495.1",20723,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",12506,20861,".","+",".","ID=MEAE_00088333","MEAE_00088333","Alias=maker-MeA_20160214_scaffold_4494-augustus-gene-0.13","Protein of unknown function"
"2522.4","ENA|OLKM01004495|OLKM01004495.1 20722","OLKM01004495.1",20723,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",13259,20898,".","-",".","ID=MEAE_00088334","MEAE_00088334","Alias=snap_masked-MeA_20160214_scaffold_4494-processed-gene-0.11","Protein of unknown function"
"2523","ENA|OLKM01004495|OLKM01004495.1 20792","OLKM01004495.1",20793,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",12506,20861,".","+",".","ID=MEAE_00088333","MEAE_00088333","Alias=maker-MeA_20160214_scaffold_4494-augustus-gene-0.13","Protein of unknown function"
"2523.4","ENA|OLKM01004495|OLKM01004495.1 20792","OLKM01004495.1",20793,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",13259,20898,".","-",".","ID=MEAE_00088334","MEAE_00088334","Alias=snap_masked-MeA_20160214_scaffold_4494-processed-gene-0.11","Protein of unknown function"
"2524","ENA|OLKM01004495|OLKM01004495.1 20828","OLKM01004495.1",20829,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",12506,20861,".","+",".","ID=MEAE_00088333","MEAE_00088333","Alias=maker-MeA_20160214_scaffold_4494-augustus-gene-0.13","Protein of unknown function"
"2524.4","ENA|OLKM01004495|OLKM01004495.1 20828","OLKM01004495.1",20829,"MeA_20160214_scaffold_4494","OLKM01004495.1","maker","gene",13259,20898,".","-",".","ID=MEAE_00088334","MEAE_00088334","Alias=snap_masked-MeA_20160214_scaffold_4494-processed-gene-0.11","Protein of unknown function"
