"","Loc","scaffold","position","gff_scaffold","scaffold.1","V2","feature_type","start","end","V6","V7","V8","ID","Name","Alias","Note"
"18352","ENA|OLKM01000680|OLKM01000680.1 153547","OLKM01000680.1",153548,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",141751,168186,".","+",".","ID=MEAE_00041355","MEAE_00041355","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.129","Similar to serinc5: Serine incorporator 5 (Danio rerio)"
"18352.2","ENA|OLKM01000680|OLKM01000680.1 153547","OLKM01000680.1",153548,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",93023,188794,".","-",".","ID=MEAE_00041352","MEAE_00041352","Alias=maker-MeA_20160214_scaffold_679-snap-gene-0.161","Similar to thbs4b: Thrombospondin-4-B (Danio rerio)"
"18353","ENA|OLKM01000680|OLKM01000680.1 159444","OLKM01000680.1",159445,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",141751,168186,".","+",".","ID=MEAE_00041355","MEAE_00041355","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.129","Similar to serinc5: Serine incorporator 5 (Danio rerio)"
"18353.2","ENA|OLKM01000680|OLKM01000680.1 159444","OLKM01000680.1",159445,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",93023,188794,".","-",".","ID=MEAE_00041352","MEAE_00041352","Alias=maker-MeA_20160214_scaffold_679-snap-gene-0.161","Similar to thbs4b: Thrombospondin-4-B (Danio rerio)"
"18354","ENA|OLKM01000680|OLKM01000680.1 159478","OLKM01000680.1",159479,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",141751,168186,".","+",".","ID=MEAE_00041355","MEAE_00041355","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.129","Similar to serinc5: Serine incorporator 5 (Danio rerio)"
"18354.2","ENA|OLKM01000680|OLKM01000680.1 159478","OLKM01000680.1",159479,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",93023,188794,".","-",".","ID=MEAE_00041352","MEAE_00041352","Alias=maker-MeA_20160214_scaffold_679-snap-gene-0.161","Similar to thbs4b: Thrombospondin-4-B (Danio rerio)"
"18355","ENA|OLKM01000680|OLKM01000680.1 161461","OLKM01000680.1",161462,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",141751,168186,".","+",".","ID=MEAE_00041355","MEAE_00041355","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.129","Similar to serinc5: Serine incorporator 5 (Danio rerio)"
"18355.4","ENA|OLKM01000680|OLKM01000680.1 161461","OLKM01000680.1",161462,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",93023,188794,".","-",".","ID=MEAE_00041352","MEAE_00041352","Alias=maker-MeA_20160214_scaffold_679-snap-gene-0.161","Similar to thbs4b: Thrombospondin-4-B (Danio rerio)"
"18356","ENA|OLKM01000680|OLKM01000680.1 185686","OLKM01000680.1",185687,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",182584,187946,".","+",".","ID=MEAE_00041359","MEAE_00041359","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.130","Similar to mtx3: Metaxin-3 (Danio rerio)"
"18356.2","ENA|OLKM01000680|OLKM01000680.1 185686","OLKM01000680.1",185687,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",93023,188794,".","-",".","ID=MEAE_00041352","MEAE_00041352","Alias=maker-MeA_20160214_scaffold_679-snap-gene-0.161","Similar to thbs4b: Thrombospondin-4-B (Danio rerio)"
"18357","ENA|OLKM01000680|OLKM01000680.1 185699","OLKM01000680.1",185700,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",182584,187946,".","+",".","ID=MEAE_00041359","MEAE_00041359","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.130","Similar to mtx3: Metaxin-3 (Danio rerio)"
"18357.2","ENA|OLKM01000680|OLKM01000680.1 185699","OLKM01000680.1",185700,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",93023,188794,".","-",".","ID=MEAE_00041352","MEAE_00041352","Alias=maker-MeA_20160214_scaffold_679-snap-gene-0.161","Similar to thbs4b: Thrombospondin-4-B (Danio rerio)"
"18358","ENA|OLKM01000680|OLKM01000680.1 191501","OLKM01000680.1",191502,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",189240,198411,".","-",".","ID=MEAE_00041360","MEAE_00041360","Alias=genemark-MeA_20160214_scaffold_679-processed-gene-0.56","Similar to CMYA5: Cardiomyopathy-associated protein 5 (Homo sapiens)"
"18360","ENA|OLKM01000680|OLKM01000680.1 205074","OLKM01000680.1",205075,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",201822,211751,".","-",".","ID=MEAE_00041361","MEAE_00041361","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.141","Similar to Papd4: Poly(A) RNA polymerase GLD2 (Mus musculus)"
"18361","ENA|OLKM01000680|OLKM01000680.1 208348","OLKM01000680.1",208349,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",201822,211751,".","-",".","ID=MEAE_00041361","MEAE_00041361","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.141","Similar to Papd4: Poly(A) RNA polymerase GLD2 (Mus musculus)"
"18361.4","ENA|OLKM01000680|OLKM01000680.1 208348","OLKM01000680.1",208349,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",208235,210291,".","+",".","ID=MEAE_00041362","MEAE_00041362","Alias=snap_masked-MeA_20160214_scaffold_679-processed-gene-0.98","Protein of unknown function"
"18362","ENA|OLKM01000680|OLKM01000680.1 208361","OLKM01000680.1",208362,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",201822,211751,".","-",".","ID=MEAE_00041361","MEAE_00041361","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.141","Similar to Papd4: Poly(A) RNA polymerase GLD2 (Mus musculus)"
"18362.4","ENA|OLKM01000680|OLKM01000680.1 208361","OLKM01000680.1",208362,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",208235,210291,".","+",".","ID=MEAE_00041362","MEAE_00041362","Alias=snap_masked-MeA_20160214_scaffold_679-processed-gene-0.98","Protein of unknown function"
"18363","ENA|OLKM01000680|OLKM01000680.1 223367","OLKM01000680.1",223368,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",223015,233965,".","+",".","ID=MEAE_00041365","MEAE_00041365","Alias=maker-MeA_20160214_scaffold_679-augustus-gene-0.132","Protein of unknown function"
"18363.4","ENA|OLKM01000680|OLKM01000680.1 223367","OLKM01000680.1",223368,"MeA_20160214_scaffold_679","OLKM01000680.1","maker","gene",222036,224735,".","-",".","ID=MEAE_00041364","MEAE_00041364","Alias=snap_masked-MeA_20160214_scaffold_679-processed-gene-0.123","Protein of unknown function"
"18364","ENA|OLKM01000681|OLKM01000681.1 12043","OLKM01000681.1",12044,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",5787,15782,".","+",".","ID=MEAE_00041372","MEAE_00041372","Alias=augustus_masked-MeA_20160214_scaffold_680-processed-gene-0.68","Protein of unknown function"
"18365","ENA|OLKM01000681|OLKM01000681.1 66148","OLKM01000681.1",66149,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",58849,76333,".","+",".","ID=MEAE_00041380","MEAE_00041380","Alias=snap_masked-MeA_20160214_scaffold_680-processed-gene-0.97","Protein of unknown function"
"18366","ENA|OLKM01000681|OLKM01000681.1 76240","OLKM01000681.1",76241,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",71128,109497,".","-",".","ID=MEAE_00041381","MEAE_00041381","Alias=maker-MeA_20160214_scaffold_680-snap-gene-0.174","Similar to kcp: Kielin/chordin-like protein (Xenopus laevis)"
"18366.4","ENA|OLKM01000681|OLKM01000681.1 76240","OLKM01000681.1",76241,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",58849,76333,".","+",".","ID=MEAE_00041380","MEAE_00041380","Alias=snap_masked-MeA_20160214_scaffold_680-processed-gene-0.97","Protein of unknown function"
"18367","ENA|OLKM01000681|OLKM01000681.1 76271","OLKM01000681.1",76272,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",71128,109497,".","-",".","ID=MEAE_00041381","MEAE_00041381","Alias=maker-MeA_20160214_scaffold_680-snap-gene-0.174","Similar to kcp: Kielin/chordin-like protein (Xenopus laevis)"
"18367.4","ENA|OLKM01000681|OLKM01000681.1 76271","OLKM01000681.1",76272,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",58849,76333,".","+",".","ID=MEAE_00041380","MEAE_00041380","Alias=snap_masked-MeA_20160214_scaffold_680-processed-gene-0.97","Protein of unknown function"
"18368","ENA|OLKM01000681|OLKM01000681.1 88519","OLKM01000681.1",88520,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",71128,109497,".","-",".","ID=MEAE_00041381","MEAE_00041381","Alias=maker-MeA_20160214_scaffold_680-snap-gene-0.174","Similar to kcp: Kielin/chordin-like protein (Xenopus laevis)"
"18369","ENA|OLKM01000681|OLKM01000681.1 88541","OLKM01000681.1",88542,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",71128,109497,".","-",".","ID=MEAE_00041381","MEAE_00041381","Alias=maker-MeA_20160214_scaffold_680-snap-gene-0.174","Similar to kcp: Kielin/chordin-like protein (Xenopus laevis)"
"18370","ENA|OLKM01000681|OLKM01000681.1 88585","OLKM01000681.1",88586,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",71128,109497,".","-",".","ID=MEAE_00041381","MEAE_00041381","Alias=maker-MeA_20160214_scaffold_680-snap-gene-0.174","Similar to kcp: Kielin/chordin-like protein (Xenopus laevis)"
"18371","ENA|OLKM01000681|OLKM01000681.1 128539","OLKM01000681.1",128540,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",109747,135615,".","-",".","ID=MEAE_00041387","MEAE_00041387","Alias=genemark-MeA_20160214_scaffold_680-processed-gene-0.52","Similar to kcp: Kielin/chordin-like protein (Xenopus laevis)"
"18371.2","ENA|OLKM01000681|OLKM01000681.1 128539","OLKM01000681.1",128540,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",127575,131577,".","+",".","ID=MEAE_00041390","MEAE_00041390","Alias=snap_masked-MeA_20160214_scaffold_680-processed-gene-0.105","Protein of unknown function"
"18372","ENA|OLKM01000681|OLKM01000681.1 197745","OLKM01000681.1",197746,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",191739,199640,".","+",".","ID=MEAE_00041401","MEAE_00041401","Alias=maker-MeA_20160214_scaffold_680-augustus-gene-0.151","Similar to phrA: Deoxyribodipyrimidine photo-lyase (Agrobacterium fabrum (strain C58 / ATCC 33970))"
"18372.4","ENA|OLKM01000681|OLKM01000681.1 197745","OLKM01000681.1",197746,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",197596,198662,".","-",".","ID=MEAE_00041403","MEAE_00041403","Alias=snap_masked-MeA_20160214_scaffold_680-processed-gene-0.140","Protein of unknown function"
"18373","ENA|OLKM01000681|OLKM01000681.1 205650","OLKM01000681.1",205651,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",204018,206706,".","+",".","ID=MEAE_00041408","MEAE_00041408","Alias=snap_masked-MeA_20160214_scaffold_680-processed-gene-0.116","Protein of unknown function"
"18377","ENA|OLKM01000681|OLKM01000681.1 224918","OLKM01000681.1",224919,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",224506,230671,".","+",".","ID=MEAE_00041412","MEAE_00041412","Alias=maker-MeA_20160214_scaffold_680-augustus-gene-0.152","Protein of unknown function"
"18377.2","ENA|OLKM01000681|OLKM01000681.1 224918","OLKM01000681.1",224919,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",211473,227717,".","-",".","ID=MEAE_00041411","MEAE_00041411","Alias=snap_masked-MeA_20160214_scaffold_680-processed-gene-0.145","Protein of unknown function"
"18378","ENA|OLKM01000681|OLKM01000681.1 229873","OLKM01000681.1",229874,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",224506,230671,".","+",".","ID=MEAE_00041412","MEAE_00041412","Alias=maker-MeA_20160214_scaffold_680-augustus-gene-0.152","Protein of unknown function"
"18378.2","ENA|OLKM01000681|OLKM01000681.1 229873","OLKM01000681.1",229874,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",227751,231001,".","-",".","ID=MEAE_00041413","MEAE_00041413","Alias=snap_masked-MeA_20160214_scaffold_680-processed-gene-0.146","Protein of unknown function"
"18379","ENA|OLKM01000681|OLKM01000681.1 238038","OLKM01000681.1",238039,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",231680,242511,".","+",".","ID=MEAE_00041414","MEAE_00041414","Alias=maker-MeA_20160214_scaffold_680-augustus-gene-0.153","Similar to kiaa1324l: UPF0577 protein KIAA1324-like homolog (Xenopus laevis)"
"18380","ENA|OLKM01000681|OLKM01000681.1 238111","OLKM01000681.1",238112,"MeA_20160214_scaffold_680","OLKM01000681.1","maker","gene",231680,242511,".","+",".","ID=MEAE_00041414","MEAE_00041414","Alias=maker-MeA_20160214_scaffold_680-augustus-gene-0.153","Similar to kiaa1324l: UPF0577 protein KIAA1324-like homolog (Xenopus laevis)"
"18381","ENA|OLKM01000682|OLKM01000682.1 48429","OLKM01000682.1",48430,"MeA_20160214_scaffold_681","OLKM01000682.1","maker","gene",45154,53919,".","+",".","ID=MEAE_00041422","MEAE_00041422","Alias=maker-MeA_20160214_scaffold_681-snap-gene-0.137","Similar to tmem248: Transmembrane protein 248 (Danio rerio)"
"18382","ENA|OLKM01000682|OLKM01000682.1 120398","OLKM01000682.1",120399,"MeA_20160214_scaffold_681","OLKM01000682.1","maker","gene",107885,120646,".","+",".","ID=MEAE_00041433","MEAE_00041433","Alias=snap_masked-MeA_20160214_scaffold_681-processed-gene-0.87","Similar to DOC2B: Double C2-like domain-containing protein beta (Homo sapiens)"
"18384","ENA|OLKM01000682|OLKM01000682.1 155963","OLKM01000682.1",155964,"MeA_20160214_scaffold_681","OLKM01000682.1","maker","gene",151705,160668,".","-",".","ID=MEAE_00041442","MEAE_00041442","Alias=maker-MeA_20160214_scaffold_681-augustus-gene-0.134","Similar to Wbscr16: Williams-Beuren syndrome chromosomal region 16 protein homolog (Mus musculus)"
"18385","ENA|OLKM01000682|OLKM01000682.1 167065","OLKM01000682.1",167066,"MeA_20160214_scaffold_681","OLKM01000682.1","maker","gene",166954,169468,".","+",".","ID=MEAE_00041445","MEAE_00041445","Alias=maker-MeA_20160214_scaffold_681-snap-gene-0.142","Similar to OVOL1: Putative transcription factor Ovo-like 1 (Homo sapiens)"
"18389","ENA|OLKM01000683|OLKM01000683.1 12547","OLKM01000683.1",12548,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",3337,69640,".","+",".","ID=MEAE_00041458","MEAE_00041458","Alias=maker-MeA_20160214_scaffold_682-snap-gene-0.140","Protein of unknown function"
"18390","ENA|OLKM01000683|OLKM01000683.1 20036","OLKM01000683.1",20037,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",3337,69640,".","+",".","ID=MEAE_00041458","MEAE_00041458","Alias=maker-MeA_20160214_scaffold_682-snap-gene-0.140","Protein of unknown function"
"18391","ENA|OLKM01000683|OLKM01000683.1 32774","OLKM01000683.1",32775,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",3337,69640,".","+",".","ID=MEAE_00041458","MEAE_00041458","Alias=maker-MeA_20160214_scaffold_682-snap-gene-0.140","Protein of unknown function"
"18392","ENA|OLKM01000683|OLKM01000683.1 39406","OLKM01000683.1",39407,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",3337,69640,".","+",".","ID=MEAE_00041458","MEAE_00041458","Alias=maker-MeA_20160214_scaffold_682-snap-gene-0.140","Protein of unknown function"
"18393","ENA|OLKM01000683|OLKM01000683.1 132209","OLKM01000683.1",132210,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",128188,133197,".","-",".","ID=MEAE_00041466","MEAE_00041466","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.76","Similar to Pcdh18: Protocadherin 18 (Mus musculus)"
"18394","ENA|OLKM01000683|OLKM01000683.1 132228","OLKM01000683.1",132229,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",128188,133197,".","-",".","ID=MEAE_00041466","MEAE_00041466","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.76","Similar to Pcdh18: Protocadherin 18 (Mus musculus)"
"18395","ENA|OLKM01000683|OLKM01000683.1 139871","OLKM01000683.1",139872,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18395.4","ENA|OLKM01000683|OLKM01000683.1 139871","OLKM01000683.1",139872,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18396","ENA|OLKM01000683|OLKM01000683.1 140762","OLKM01000683.1",140763,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18396.4","ENA|OLKM01000683|OLKM01000683.1 140762","OLKM01000683.1",140763,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18397","ENA|OLKM01000683|OLKM01000683.1 140837","OLKM01000683.1",140838,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18397.4","ENA|OLKM01000683|OLKM01000683.1 140837","OLKM01000683.1",140838,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18398","ENA|OLKM01000683|OLKM01000683.1 140872","OLKM01000683.1",140873,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18398.4","ENA|OLKM01000683|OLKM01000683.1 140872","OLKM01000683.1",140873,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18399","ENA|OLKM01000683|OLKM01000683.1 140892","OLKM01000683.1",140893,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18399.4","ENA|OLKM01000683|OLKM01000683.1 140892","OLKM01000683.1",140893,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18400","ENA|OLKM01000683|OLKM01000683.1 140919","OLKM01000683.1",140920,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18400.4","ENA|OLKM01000683|OLKM01000683.1 140919","OLKM01000683.1",140920,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18401","ENA|OLKM01000683|OLKM01000683.1 140940","OLKM01000683.1",140941,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18401.4","ENA|OLKM01000683|OLKM01000683.1 140940","OLKM01000683.1",140941,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18402","ENA|OLKM01000683|OLKM01000683.1 140963","OLKM01000683.1",140964,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18402.4","ENA|OLKM01000683|OLKM01000683.1 140963","OLKM01000683.1",140964,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18403","ENA|OLKM01000683|OLKM01000683.1 140987","OLKM01000683.1",140988,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18403.4","ENA|OLKM01000683|OLKM01000683.1 140987","OLKM01000683.1",140988,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18404","ENA|OLKM01000683|OLKM01000683.1 140998","OLKM01000683.1",140999,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",137736,141722,".","-",".","ID=MEAE_00041468","MEAE_00041468","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.77","Similar to PCDH12: Protocadherin-12 (Homo sapiens)"
"18404.4","ENA|OLKM01000683|OLKM01000683.1 140998","OLKM01000683.1",140999,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",134550,150435,".","+",".","ID=MEAE_00041467","MEAE_00041467","Alias=augustus_masked-MeA_20160214_scaffold_682-processed-gene-0.72","Protein of unknown function"
"18405","ENA|OLKM01000683|OLKM01000683.1 168032","OLKM01000683.1",168033,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",155164,242110,".","-",".","ID=MEAE_00041472","MEAE_00041472","Alias=maker-MeA_20160214_scaffold_682-snap-gene-0.146","Similar to Canx: Calnexin (Rattus norvegicus)"
"18405.2","ENA|OLKM01000683|OLKM01000683.1 168032","OLKM01000683.1",168033,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",165097,169592,".","+",".","ID=MEAE_00041473","MEAE_00041473","Alias=snap_masked-MeA_20160214_scaffold_682-processed-gene-0.98","Protein of unknown function"
"18406","ENA|OLKM01000683|OLKM01000683.1 168063","OLKM01000683.1",168064,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",155164,242110,".","-",".","ID=MEAE_00041472","MEAE_00041472","Alias=maker-MeA_20160214_scaffold_682-snap-gene-0.146","Similar to Canx: Calnexin (Rattus norvegicus)"
"18406.2","ENA|OLKM01000683|OLKM01000683.1 168063","OLKM01000683.1",168064,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",165097,169592,".","+",".","ID=MEAE_00041473","MEAE_00041473","Alias=snap_masked-MeA_20160214_scaffold_682-processed-gene-0.98","Protein of unknown function"
"18407","ENA|OLKM01000683|OLKM01000683.1 196753","OLKM01000683.1",196754,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",155164,242110,".","-",".","ID=MEAE_00041472","MEAE_00041472","Alias=maker-MeA_20160214_scaffold_682-snap-gene-0.146","Similar to Canx: Calnexin (Rattus norvegicus)"
"18407.2","ENA|OLKM01000683|OLKM01000683.1 196753","OLKM01000683.1",196754,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",195928,197108,".","+",".","ID=MEAE_00041477","MEAE_00041477","Alias=snap_masked-MeA_20160214_scaffold_682-processed-gene-0.102","Protein of unknown function"
"18408","ENA|OLKM01000683|OLKM01000683.1 196822","OLKM01000683.1",196823,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",155164,242110,".","-",".","ID=MEAE_00041472","MEAE_00041472","Alias=maker-MeA_20160214_scaffold_682-snap-gene-0.146","Similar to Canx: Calnexin (Rattus norvegicus)"
"18408.2","ENA|OLKM01000683|OLKM01000683.1 196822","OLKM01000683.1",196823,"MeA_20160214_scaffold_682","OLKM01000683.1","maker","gene",195928,197108,".","+",".","ID=MEAE_00041477","MEAE_00041477","Alias=snap_masked-MeA_20160214_scaffold_682-processed-gene-0.102","Protein of unknown function"
"18409","ENA|OLKM01000684|OLKM01000684.1 119525","OLKM01000684.1",119526,"MeA_20160214_scaffold_683","OLKM01000684.1","maker","gene",117620,128183,".","+",".","ID=MEAE_00041502","MEAE_00041502","Alias=maker-MeA_20160214_scaffold_683-snap-gene-0.164","Protein of unknown function"
"18409.2","ENA|OLKM01000684|OLKM01000684.1 119525","OLKM01000684.1",119526,"MeA_20160214_scaffold_683","OLKM01000684.1","maker","gene",106963,119685,".","-",".","ID=MEAE_00041501","MEAE_00041501","Alias=snap_masked-MeA_20160214_scaffold_683-processed-gene-0.131","Protein of unknown function"
"18410","ENA|OLKM01000684|OLKM01000684.1 139276","OLKM01000684.1",139277,"MeA_20160214_scaffold_683","OLKM01000684.1","maker","gene",126811,142752,".","-",".","ID=MEAE_00041504","MEAE_00041504","Alias=maker-MeA_20160214_scaffold_683-snap-gene-0.169","Similar to Lrrc7: Leucine-rich repeat-containing protein 7 (Rattus norvegicus)"
"18411","ENA|OLKM01000684|OLKM01000684.1 170314","OLKM01000684.1",170315,"MeA_20160214_scaffold_683","OLKM01000684.1","maker","gene",142781,215988,".","-",".","ID=MEAE_00041506","MEAE_00041506","Alias=maker-MeA_20160214_scaffold_683-snap-gene-0.168","Similar to LRRC7: Leucine-rich repeat-containing protein 7 (Bos taurus)"
"18411.2","ENA|OLKM01000684|OLKM01000684.1 170314","OLKM01000684.1",170315,"MeA_20160214_scaffold_683","OLKM01000684.1","maker","gene",165446,182537,".","+",".","ID=MEAE_00041508","MEAE_00041508","Alias=snap_masked-MeA_20160214_scaffold_683-processed-gene-0.117","Protein of unknown function"
"18412","ENA|OLKM01000684|OLKM01000684.1 178885","OLKM01000684.1",178886,"MeA_20160214_scaffold_683","OLKM01000684.1","maker","gene",142781,215988,".","-",".","ID=MEAE_00041506","MEAE_00041506","Alias=maker-MeA_20160214_scaffold_683-snap-gene-0.168","Similar to LRRC7: Leucine-rich repeat-containing protein 7 (Bos taurus)"
